date,nav,daily_ret,regime,exposure,dd,n_positions,breaker,month
2023-02-08,0.9903312937144749,7.936507936507937e-05,bear,0.0,-0.09727439908344207,0,0.5,2023-02
2023-02-09,0.9904098914361983,7.936507936507937e-05,bull,0.0,-0.09720275419448045,0,0.5,2023-02
2023-02-10,0.9904884953958362,7.936507936507937e-05,bull,0.0,-0.09713110361941645,0,0.5,2023-02
2023-02-13,0.9905671055938835,7.936507936507937e-05,bull,0.0,-0.0970594473577989,0,0.5,2023-02
2023-02-14,0.9906457220308355,7.936507936507937e-05,bull,0.0,-0.09698778540917645,0,0.5,2023-02
2023-02-15,1.013225817165875,0.022793310093491285,bull,1.0,-0.07640514798379737,10,0.5,2023-02
2023-02-16,0.9837296445521233,-0.02911115381589504,bear,1.0,-0.10329205978440983,10,1.0,2023-02
2023-02-17,0.9734126727844212,-0.01048760889217614,bear,0.5,-0.11269638195189977,10,0.5,2023-02
2023-02-20,0.977456408406051,0.004154184278352175,bear,0.25,-0.10901035921167941,10,0.5,2023-02
2023-02-21,0.9790536824076367,0.0016341127725486475,bear,0.125,-0.10755438165945881,10,0.5,2023-02
2023-02-22,0.9794540898623615,0.00040897395303193,bear,0.0625,-0.10718939464705998,10,0.5,2023-02
2023-02-23,0.9788715951420436,-0.0005947136536023954,bear,0.03125,-0.10772036130414443,10,0.5,2023-02
2023-02-24,0.9789358286309899,6.561993346749327e-05,bear,0.015625,-0.10766180997361889,10,0.5,2023-02
2023-02-27,0.9789037983764246,-3.271946293982967e-05,bear,0.0078125,-0.10769100679995723,10,0.5,2023-02
2023-02-28,0.9790201898315509,0.00011889978904919498,bear,0.00390625,-0.10758491144889913,10,0.5,2023-02
2023-03-01,0.9791591931818732,0.00014198210799541878,bear,0.001953125,-0.10745820447341983,10,0.5,2023-03
2023-03-02,0.9792371273132369,7.959291186394783e-05,bear,0.0009765625,-0.1073871644729536,10,0.5,2023-03
2023-03-03,0.9793087445882876,7.313578402326834e-05,bear,0.00048828125,-0.10732188253339806,10,0.5,2023-03
2023-03-06,0.9793851365957017,7.800605052918175e-05,bear,0.000244140625,-0.10725224823906064,10,0.5,2023-03
2023-03-07,0.9794591450923192,7.556628526629382e-05,bear,0.0001220703125,-0.10718478660778025,10,0.5,2023-03
2023-03-08,0.9795379943165582,8.050282100487797e-05,bear,6.103515625e-05,-0.10711291246446611,10,0.5,2023-03
2023-03-09,0.9796158865542127,7.951936331869414e-05,bear,3.0517578125e-05,-0.1070419106517498,10,0.5,2023-03
2023-03-10,0.9796935890729814,7.93193738844607e-05,bear,1.52587890625e-05,-0.10697108177519767,10,0.5,2023-03
2023-03-13,0.979771474374281,7.949965394105122e-05,bear,7.62939453125e-06,-0.10690008628523942,10,0.5,2023-03
2023-03-14,0.9798491865133137,7.931659684441883e-05,bear,3.814697265625e-06,-0.1068292486394415,10,0.5,2023-03
2023-03-15,0.9799269576188867,7.937048542113777e-05,bear,1.9073486328125e-06,-0.10675835724334207,10,0.5,2023-03
2023-03-16,0.9800047295996501,7.936507936507937e-05,bear,0.0,-0.10668746504947248,0,0.5,2023-03
2023-03-17,0.980082507752793,7.936507936507937e-05,bear,0.0,-0.10661656722923822,0,0.5,2023-03
2023-03-20,0.9801602920788052,7.936507936507937e-05,bear,0.0,-0.10654566378219292,0,0.5,2023-03
2023-03-21,0.9802380825781766,7.936507936507937e-05,bear,0.0,-0.10647475470788986,0,0.5,2023-03
2023-03-22,0.9803158792513971,7.936507936507937e-05,bear,0.0,-0.10640384000588254,0,0.5,2023-03
2023-03-23,0.9803936820989567,7.936507936507937e-05,bear,0.0,-0.10633291967572427,0,0.5,2023-03
2023-03-24,0.9804714911213456,7.936507936507937e-05,bear,0.0,-0.10626199371696833,0,0.5,2023-03
2023-03-27,0.9805493063190537,7.936507936507937e-05,bear,0.0,-0.10619106212916803,0,0.5,2023-03
2023-03-28,0.9806271276925711,7.936507936507937e-05,bear,0.0,-0.10612012491187667,0,0.5,2023-03
2023-03-29,0.980704955242388,7.936507936507937e-05,bear,0.0,-0.10604918206464743,0,0.5,2023-03
2023-03-30,0.9807827889689946,7.936507936507937e-05,bear,0.0,-0.10597823358703343,0,0.5,2023-03
2023-03-31,0.9808606288728811,7.936507936507937e-05,bear,0.0,-0.10590727947858794,0,0.5,2023-03
2023-04-03,0.9809384749545377,7.936507936507937e-05,bear,0.0,-0.10583631973886398,0,0.5,2023-04
2023-04-04,0.9810163272144548,7.936507936507937e-05,bear,0.0,-0.10576535436741465,0,0.5,2023-04
2023-04-06,0.9810941856531226,7.936507936507937e-05,bear,0.0,-0.10569438336379301,0,0.5,2023-04
2023-04-07,0.9811720502710316,7.936507936507937e-05,bear,0.0,-0.105623406727552,0,0.5,2023-04
2023-04-10,0.9812499210686723,7.936507936507937e-05,bear,0.0,-0.10555242445824456,0,0.5,2023-04
2023-04-11,0.9813277980465349,7.936507936507937e-05,bear,0.0,-0.10548143655542373,0,0.5,2023-04
2023-04-12,0.9814056812051101,7.936507936507937e-05,bear,0.0,-0.10541044301864239,0,0.5,2023-04
2023-04-13,0.9814835705448883,7.936507936507937e-05,bear,0.0,-0.10533944384745332,0,0.5,2023-04
2023-04-14,0.9815614660663602,7.936507936507937e-05,bear,0.0,-0.10526843904140942,0,0.5,2023-04
2023-04-17,0.9816393677700163,7.936507936507937e-05,bear,0.0,-0.1051974286000635,0,0.5,2023-04
2023-04-18,0.9817172756563473,7.936507936507937e-05,bear,0.0,-0.10512641252296823,0,0.5,2023-04
2023-04-19,0.9817951897258438,7.936507936507937e-05,bear,0.0,-0.10505539080967641,0,0.5,2023-04
2023-04-20,0.9818731099789967,7.936507936507937e-05,bear,0.0,-0.10498436345974062,0,0.5,2023-04
2023-04-21,0.9819510364162967,7.936507936507937e-05,bear,0.0,-0.10491333047271356,0,0.5,2023-04
2023-04-24,0.9820289690382346,7.936507936507937e-05,bear,0.0,-0.10484229184814782,0,0.5,2023-04
2023-04-25,0.9821069078453011,7.936507936507937e-05,bear,0.0,-0.10477124758559608,0,0.5,2023-04
2023-04-26,0.9821848528379873,7.936507936507937e-05,bear,0.0,-0.10470019768461075,0,0.5,2023-04
2023-04-27,0.982262804016784,7.936507936507937e-05,bear,0.0,-0.10462914214474439,0,0.5,2023-04
2023-04-28,0.9823407613821822,7.936507936507937e-05,bear,0.0,-0.10455808096554953,0,0.5,2023-04
2023-05-04,0.9824187249346729,7.936507936507937e-05,bear,0.0,-0.1044870141465785,0,0.5,2023-05
2023-05-05,0.9824966946747471,7.936507936507937e-05,bear,0.0,-0.10441594168738375,0,0.5,2023-05
2023-05-08,0.9825746706028959,7.936507936507937e-05,bear,0.0,-0.10434486358751761,0,0.5,2023-05
2023-05-09,0.9826526527196106,7.936507936507937e-05,bear,0.0,-0.1042737798465324,0,0.5,2023-05
2023-05-10,0.982730641025382,7.936507936507937e-05,bear,0.0,-0.10420269046398051,0,0.5,2023-05
2023-05-11,0.9828086355207015,7.936507936507937e-05,bear,0.0,-0.1041315954394141,0,0.5,2023-05
2023-05-12,0.9828866362060603,7.936507936507937e-05,bear,0.0,-0.10406049477238548,0,0.5,2023-05
2023-05-15,0.9829646430819498,7.936507936507937e-05,bear,0.0,-0.10398938846244672,0,0.5,2023-05
2023-05-16,0.9830426561488611,7.936507936507937e-05,bear,0.0,-0.10391827650915,0,0.5,2023-05
2023-05-17,0.9831206754072856,7.936507936507937e-05,bear,0.0,-0.10384715891204753,0,0.5,2023-05
2023-05-18,0.9831987008577149,7.936507936507937e-05,bear,0.0,-0.10377603567069127,0,0.5,2023-05
2023-05-19,0.9832767325006402,7.936507936507937e-05,bear,0.0,-0.1037049067846333,0,0.5,2023-05
2023-05-22,0.9833547703365529,7.936507936507937e-05,bear,0.0,-0.10363377225342572,0,0.5,2023-05
2023-05-23,0.9834328143659448,7.936507936507937e-05,bear,0.0,-0.10356263207662042,0,0.5,2023-05
2023-05-24,0.9835108645893071,7.936507936507937e-05,bear,0.0,-0.10349148625376935,0,0.5,2023-05
2023-05-25,0.9835889210071317,7.936507936507937e-05,bear,0.0,-0.10342033478442442,0,0.5,2023-05
2023-05-26,0.9836669836199101,7.936507936507937e-05,bear,0.0,-0.10334917766813739,0,0.5,2023-05
2023-05-29,0.9837450524281339,7.936507936507937e-05,bear,0.0,-0.10327801490446024,0,0.5,2023-05
2023-05-30,0.9838231274322949,7.936507936507937e-05,bear,0.0,-0.10320684649294468,0,0.5,2023-05
2023-05-31,0.9839012086328849,7.936507936507937e-05,bear,0.0,-0.10313567243314246,0,0.5,2023-05
2023-06-01,0.9839792960303955,7.936507936507937e-05,bear,0.0,-0.10306449272460538,0,0.5,2023-06
2023-06-02,0.9840573896253185,7.936507936507937e-05,bear,0.0,-0.1029933073668851,0,0.5,2023-06
2023-06-05,0.984135489418146,7.936507936507937e-05,bear,0.0,-0.1029221163595332,0,0.5,2023-06
2023-06-06,0.9842135954093697,7.936507936507937e-05,bear,0.0,-0.10285091970210139,0,0.5,2023-06
2023-06-07,0.9842917075994816,7.936507936507937e-05,bear,0.0,-0.1027797173941412,0,0.5,2023-06
2023-06-08,0.9843698259889737,7.936507936507937e-05,bear,0.0,-0.10270850943520414,0,0.5,2023-06
2023-06-09,0.984447950578338,7.936507936507937e-05,bear,0.0,-0.10263729582484177,0,0.5,2023-06
2023-06-12,0.9845260813680665,7.936507936507937e-05,bear,0.0,-0.10256607656260558,0,0.5,2023-06
2023-06-13,0.9846042183586513,7.936507936507937e-05,bear,0.0,-0.10249485164804704,0,0.5,2023-06
2023-06-14,0.9846823615505845,7.936507936507937e-05,bear,0.0,-0.10242362108071752,0,0.5,2023-06
2023-06-15,0.9847605109443585,7.936507936507937e-05,bear,0.0,-0.1023523848601683,0,0.5,2023-06
2023-06-16,0.9848386665404651,7.936507936507937e-05,bear,0.0,-0.10228114298595087,0,0.5,2023-06
2023-06-19,0.984916828339397,7.936507936507937e-05,bear,0.0,-0.10220989545761637,0,0.5,2023-06
2023-06-20,0.9849949963416462,7.936507936507937e-05,bear,0.0,-0.1021386422747161,0,0.5,2023-06
2023-06-21,0.9850731705477052,7.936507936507937e-05,bear,0.0,-0.10206738343680133,0,0.5,2023-06
2023-06-26,0.9851513509580662,7.936507936507937e-05,bear,0.0,-0.10199611894342323,0,0.5,2023-06
2023-06-27,0.9852295375732216,7.936507936507937e-05,bear,0.0,-0.10192484879413297,0,0.5,2023-06
2023-06-28,0.985307730393664,7.936507936507937e-05,bear,0.0,-0.10185357298848162,0,0.5,2023-06
2023-06-29,0.9853859294198858,7.936507936507937e-05,bear,0.0,-0.10178229152602036,0,0.5,2023-06
2023-06-30,0.9854641346523795,7.936507936507937e-05,bear,0.0,-0.10171100440630017,0,0.5,2023-06
2023-07-03,0.9855423460916376,7.936507936507937e-05,bear,0.0,-0.1016397116288721,0,0.5,2023-07
2023-07-04,0.9856205637381529,7.936507936507937e-05,bear,0.0,-0.10156841319328702,0,0.5,2023-07
2023-07-05,0.9856987875924178,7.936507936507937e-05,bear,0.0,-0.10149710909909603,0,0.5,2023-07
2023-07-06,0.9857770176549252,7.936507936507937e-05,bear,0.0,-0.10142579934584986,0,0.5,2023-07
2023-07-07,0.9858552539261677,7.936507936507937e-05,bear,0.0,-0.10135448393309951,0,0.5,2023-07
2023-07-10,0.9859334964066381,7.936507936507937e-05,bear,0.0,-0.10128316286039572,0,0.5,2023-07
2023-07-11,0.9860117450968291,7.936507936507937e-05,bear,0.0,-0.1012118361272894,0,0.5,2023-07
2023-07-12,0.9860899999972337,7.936507936507937e-05,bear,0.0,-0.10114050373333118,0,0.5,2023-07
2023-07-13,0.9861682611083447,7.936507936507937e-05,bear,0.0,-0.10106916567807184,0,0.5,2023-07
2023-07-14,0.9862465284306549,7.936507936507937e-05,bear,0.0,-0.10099782196106215,0,0.5,2023-07
2023-07-17,0.9863248019646573,7.936507936507937e-05,bear,0.0,-0.10092647258185268,0,0.5,2023-07
2023-07-18,0.986403081710845,7.936507936507937e-05,bear,0.0,-0.10085511753999409,0,0.5,2023-07
2023-07-19,0.986481367669711,7.936507936507937e-05,bear,0.0,-0.10078375683503694,0,0.5,2023-07
2023-07-20,0.9865596598417483,7.936507936507937e-05,bear,0.0,-0.1007123904665317,0,0.5,2023-07
2023-07-21,0.98663795822745,7.936507936507937e-05,bear,0.0,-0.10064101843402905,0,0.5,2023-07
2023-07-24,0.9867162628273094,7.936507936507937e-05,bear,0.0,-0.10056964073707933,0,0.5,2023-07
2023-07-25,0.9867945736418196,7.936507936507937e-05,bear,0.0,-0.10049825737523303,0,0.5,2023-07
2023-07-26,0.9868728906714737,7.936507936507937e-05,bear,0.0,-0.10042686834804058,0,0.5,2023-07
2023-07-27,0.9869512139167651,7.936507936507937e-05,bear,0.0,-0.10035547365505229,0,0.5,2023-07
2023-07-28,0.9870295433781872,7.936507936507937e-05,bear,0.0,-0.10028407329581848,0,0.5,2023-07
2023-07-31,0.9871078790562331,7.936507936507937e-05,bear,0.0,-0.10021266726988953,0,0.5,2023-07
2023-08-01,0.9871862209513963,7.936507936507937e-05,bear,0.0,-0.1001412555768157,0,0.5,2023-08
2023-08-02,0.9872645690641703,7.936507936507937e-05,bear,0.0,-0.10006983821614716,0,0.5,2023-08
2023-08-03,0.9873429233950484,7.936507936507937e-05,bear,0.0,-0.09999841518743416,0,0.5,2023-08
2023-08-04,0.9874212839445242,7.936507936507937e-05,bear,0.0,-0.09992698649022676,0,0.5,2023-08
2023-08-07,0.9874996507130913,7.936507936507937e-05,bear,0.0,-0.09985555212407513,0,0.5,2023-08
2023-08-08,0.9875780237012431,7.936507936507937e-05,bear,0.0,-0.09978411208852941,0,0.5,2023-08
2023-08-09,0.9876564029094734,7.936507936507937e-05,bear,0.0,-0.0997126663831396,0,0.5,2023-08
2023-08-10,0.9877347883382758,7.936507936507937e-05,bear,0.0,-0.09964121500745572,0,0.5,2023-08
2023-08-11,0.9878131799881439,7.936507936507937e-05,bear,0.0,-0.09956975796102774,0,0.5,2023-08
2023-08-14,0.9878915778595716,7.936507936507937e-05,bear,0.0,-0.09949829524340552,0,0.5,2023-08
2023-08-15,0.9879699819530525,7.936507936507937e-05,bear,0.0,-0.09942682685413912,0,0.5,2023-08
2023-08-16,0.9880483922690806,7.936507936507937e-05,bear,0.0,-0.0993553527927783,0,0.5,2023-08
2023-08-17,0.9881268088081496,7.936507936507937e-05,bear,0.0,-0.0992838730588729,0,0.5,2023-08
2023-08-18,0.9882052315707535,7.936507936507937e-05,bear,0.0,-0.09921238765197281,0,0.5,2023-08
2023-08-21,0.9882836605573861,7.936507936507937e-05,bear,0.0,-0.09914089657162764,0,0.5,2023-08
2023-08-22,0.9883620957685415,7.936507936507937e-05,bear,0.0,-0.09906939981738729,0,0.5,2023-08
2023-08-23,0.9884405372047137,7.936507936507937e-05,bear,0.0,-0.09899789738880128,0,0.5,2023-08
2023-08-24,0.9885189848663967,7.936507936507937e-05,bear,0.0,-0.0989263892854194,0,0.5,2023-08
2023-08-25,0.9885974387540846,7.936507936507937e-05,bear,0.0,-0.09885487550679117,0,0.5,2023-08
2023-08-28,0.9886758988682715,7.936507936507937e-05,bear,0.0,-0.09878335605246627,0,0.5,2023-08
2023-08-29,0.9887543652094515,7.936507936507937e-05,bear,0.0,-0.09871183092199423,0,0.5,2023-08
2023-08-30,0.9888328377781189,7.936507936507937e-05,bear,0.0,-0.09864030011492453,0,0.5,2023-08
2023-08-31,0.988911316574768,7.936507936507937e-05,bear,0.0,-0.09856876363080659,0,0.5,2023-08
2023-09-01,0.988989801599893,7.936507936507937e-05,bear,0.0,-0.09849722146919,0,0.5,2023-09
2023-09-04,0.9890682928539883,7.936507936507937e-05,bear,0.0,-0.09842567362962398,0,0.5,2023-09
2023-09-05,0.9891467903375483,7.936507936507937e-05,bear,0.0,-0.098354120111658,0,0.5,2023-09
2023-09-06,0.9892252940510672,7.936507936507937e-05,bear,0.0,-0.09828256091484142,0,0.5,2023-09
2023-09-07,0.9893038039950396,7.936507936507937e-05,bear,0.0,-0.09821099603872345,0,0.5,2023-09
2023-09-08,0.9893823201699599,7.936507936507937e-05,bear,0.0,-0.09813942548285348,0,0.5,2023-09
2023-09-11,0.9894608425763226,7.936507936507937e-05,bear,0.0,-0.09806784924678065,0,0.5,2023-09
2023-09-12,0.9895393712146223,7.936507936507937e-05,bear,0.0,-0.09799626733005419,0,0.5,2023-09
2023-09-13,0.9896179060853537,7.936507936507937e-05,bear,0.0,-0.09792467973222317,0,0.5,2023-09
2023-09-14,0.9896964471890113,7.936507936507937e-05,bear,0.0,-0.09785308645283684,0,0.5,2023-09
2023-09-15,0.9897749945260899,7.936507936507937e-05,bear,0.0,-0.09778148749144414,0,0.5,2023-09
2023-09-18,0.989853548097084,7.936507936507937e-05,bear,0.0,-0.09770988284759421,0,0.5,2023-09
2023-09-19,0.9899321079024886,7.936507936507937e-05,bear,0.0,-0.09763827252083601,0,0.5,2023-09
2023-09-20,0.9900106739427984,7.936507936507937e-05,bear,0.0,-0.0975666565107186,0,0.5,2023-09
2023-09-21,0.9900892462185082,7.936507936507937e-05,bear,0.0,-0.09749503481679078,0,0.5,2023-09
2023-09-22,0.9901678247301129,7.936507936507937e-05,bear,0.0,-0.09742340743860163,0,0.5,2023-09
2023-09-25,0.9902464094781074,7.936507936507937e-05,bear,0.0,-0.0973517743756999,0,0.5,2023-09
2023-09-26,0.9903250004629867,7.936507936507937e-05,bear,0.0,-0.09728013562763442,0,0.5,2023-09
2023-09-27,0.9904035976852457,7.936507936507937e-05,bear,0.0,-0.09720849119395404,0,0.5,2023-09
2023-09-28,0.9904822011453794,7.936507936507937e-05,bear,0.0,-0.09713684107420752,0,0.5,2023-09
2023-10-09,0.990560810843883,7.936507936507937e-05,bear,0.0,-0.09706518526794357,0,0.5,2023-10
2023-10-10,0.9906394267812516,7.936507936507937e-05,bear,0.0,-0.09699352377471085,0,0.5,2023-10
2023-10-11,0.9907180489579803,7.936507936507937e-05,bear,0.0,-0.09692185659405801,0,0.5,2023-10
2023-10-12,0.9907966773745643,7.936507936507937e-05,bear,0.0,-0.09685018372553368,0,0.5,2023-10
2023-10-13,0.9908753120314989,7.936507936507937e-05,bear,0.0,-0.09677850516868641,0,0.5,2023-10
2023-10-16,0.9909539529292792,7.936507936507937e-05,bear,0.0,-0.09670682092306485,0,0.5,2023-10
2023-10-17,0.9910326000684007,7.936507936507937e-05,bear,0.0,-0.09663513098821742,0,0.5,2023-10
2023-10-18,0.9911112534493585,7.936507936507937e-05,bear,0.0,-0.09656343536369269,0,0.5,2023-10
2023-10-19,0.9911899130726481,7.936507936507937e-05,bear,0.0,-0.09649173404903896,0,0.5,2023-10
2023-10-20,0.9912685789387651,7.936507936507937e-05,bear,0.0,-0.09642002704380472,0,0.5,2023-10
2023-10-23,0.9913472510482048,7.936507936507937e-05,bear,0.0,-0.09634831434753827,0,0.5,2023-10
2023-10-24,0.9914259294014626,7.936507936507937e-05,bear,0.0,-0.09627659595978805,0,0.5,2023-10
2023-10-25,0.9915046139990341,7.936507936507937e-05,bear,0.0,-0.09620487188010232,0,0.5,2023-10
2023-10-26,0.991583304841415,7.936507936507937e-05,bear,0.0,-0.09613314210802931,0,0.5,2023-10
2023-10-27,0.9916620019291008,7.936507936507937e-05,bear,0.0,-0.09606140664311726,0,0.5,2023-10
2023-10-30,0.9917407052625873,7.936507936507937e-05,bear,0.0,-0.09598966548491429,0,0.5,2023-10
2023-10-31,0.9918194148423701,7.936507936507937e-05,bear,0.0,-0.09591791863296856,0,0.5,2023-10
2023-11-01,0.9918981306689449,7.936507936507937e-05,bear,0.0,-0.0958461660868283,0,0.5,2023-11
2023-11-02,0.9919768527428076,7.936507936507937e-05,bear,0.0,-0.09577440784604153,0,0.5,2023-11
2023-11-03,0.9920555810644539,7.936507936507937e-05,bear,0.0,-0.09570264391015622,0,0.5,2023-11
2023-11-06,0.9921343156343797,7.936507936507937e-05,bear,0.0,-0.09563087427872048,0,0.5,2023-11
2023-11-07,0.9922130564530809,7.936507936507937e-05,bear,0.0,-0.09555909895128224,0,0.5,2023-11
2023-11-08,0.9922918035210534,7.936507936507937e-05,bear,0.0,-0.09548731792738945,0,0.5,2023-11
2023-11-09,0.9923705568387932,7.936507936507937e-05,bear,0.0,-0.09541553120659003,0,0.5,2023-11
2023-11-10,0.9924493164067962,7.936507936507937e-05,bear,0.0,-0.09534373878843183,0,0.5,2023-11
2023-11-13,0.9925280822255588,7.936507936507937e-05,bear,0.0,-0.09527194067246257,0,0.5,2023-11
2023-11-14,0.9926068542955767,7.936507936507937e-05,bear,0.0,-0.0952001368582302,0,0.5,2023-11
2023-11-15,0.9926856326173462,7.936507936507937e-05,bear,0.0,-0.09512832734528243,0,0.5,2023-11
2023-11-16,0.9927644171913635,7.936507936507937e-05,bear,0.0,-0.09505651213316689,0,0.5,2023-11
2023-11-17,0.9928432080181248,7.936507936507937e-05,bear,0.0,-0.09498469122143144,0,0.5,2023-11
2023-11-20,0.9929220050981262,7.936507936507937e-05,bear,0.0,-0.09491286460962359,0,0.5,2023-11
2023-11-21,0.9930008084318642,7.936507936507937e-05,bear,0.0,-0.09484103229729098,0,0.5,2023-11
2023-11-22,0.993079618019835,7.936507936507937e-05,bear,0.0,-0.09476919428398123,0,0.5,2023-11
2023-11-23,0.9931584338625351,7.936507936507937e-05,bear,0.0,-0.09469735056924176,0,0.5,2023-11
2023-11-24,0.9932372559604608,7.936507936507937e-05,bear,0.0,-0.09462550115262024,0,0.5,2023-11
2023-11-27,0.9933160843141084,7.936507936507937e-05,bear,0.0,-0.09455364603366405,0,0.5,2023-11
2023-11-28,0.9933949189239747,7.936507936507937e-05,bear,0.0,-0.09448178521192066,0,0.5,2023-11
2023-11-29,0.993473759790556,7.936507936507937e-05,bear,0.0,-0.09440991868693747,0,0.5,2023-11
2023-11-30,0.9935526069143489,7.936507936507937e-05,bear,0.0,-0.09433804645826181,0,0.5,2023-11
2023-12-01,0.99363146029585,7.936507936507937e-05,bear,0.0,-0.09426616852544104,0,0.5,2023-12
2023-12-04,0.9937103199355561,7.936507936507937e-05,bear,0.0,-0.09419428488802234,0,0.5,2023-12
2023-12-05,0.9937891858339638,7.936507936507937e-05,bear,0.0,-0.09412239554555306,0,0.5,2023-12
2023-12-06,0.9938680579915697,7.936507936507937e-05,bear,0.0,-0.09405050049758042,0,0.5,2023-12
2023-12-07,0.9939469364088707,7.936507936507937e-05,bear,0.0,-0.09397859974365165,0,0.5,2023-12
2023-12-08,0.9940258210863635,7.936507936507937e-05,bear,0.0,-0.09390669328331379,0,0.5,2023-12
2023-12-11,0.994104712024545,7.936507936507937e-05,bear,0.0,-0.09383478111611403,0,0.5,2023-12
2023-12-12,0.994183609223912,7.936507936507937e-05,bear,0.0,-0.09376286324159942,0,0.5,2023-12
2023-12-13,0.9942625126849616,7.936507936507937e-05,bear,0.0,-0.09369093965931698,0,0.5,2023-12
2023-12-14,0.9943414224081906,7.936507936507937e-05,bear,0.0,-0.09361901036881372,0,0.5,2023-12
2023-12-15,0.994420338394096,7.936507936507937e-05,bear,0.0,-0.09354707536963658,0,0.5,2023-12
2023-12-18,0.994499260643175,7.936507936507937e-05,bear,0.0,-0.09347513466133257,0,0.5,2023-12
2023-12-19,0.9945781891559244,7.936507936507937e-05,bear,0.0,-0.09340318824344852,0,0.5,2023-12
2023-12-20,0.9946571239328417,7.936507936507937e-05,bear,0.0,-0.09333123611553126,0,0.5,2023-12
2023-12-21,0.9947360649744237,7.936507936507937e-05,bear,0.0,-0.09325927827712768,0,0.5,2023-12
2023-12-22,0.9948150122811678,7.936507936507937e-05,bear,0.0,-0.09318731472778455,0,0.5,2023-12
2023-12-25,0.994893965853571,7.936507936507937e-05,bear,0.0,-0.09311534546704864,0,0.5,2023-12
2023-12-26,0.9949729256921309,7.936507936507937e-05,bear,0.0,-0.09304337049446659,0,0.5,2023-12
2023-12-27,0.9950518917973447,7.936507936507937e-05,bear,0.0,-0.09297138980958512,0,0.5,2023-12
2023-12-28,0.9951308641697095,7.936507936507937e-05,bear,0.0,-0.09289940341195096,0,0.5,2023-12
2023-12-29,0.995209842809723,7.936507936507937e-05,bear,0.0,-0.09282741130111062,0,0.5,2023-12
2024-01-02,0.9952888277178825,7.936507936507937e-05,bear,0.0,-0.09275541347661072,0,0.5,2024-01
2024-01-03,0.9953678188946856,7.936507936507937e-05,bear,0.0,-0.09268340993799766,0,0.5,2024-01
2024-01-04,0.9954468163406297,7.936507936507937e-05,bear,0.0,-0.09261140068481809,0,0.5,2024-01
2024-01-05,0.9955258200562124,7.936507936507937e-05,bear,0.0,-0.09253938571661839,0,0.5,2024-01
2024-01-08,0.9956048300419311,7.936507936507937e-05,bear,0.0,-0.0924673650329451,0,0.5,2024-01
2024-01-09,0.9956838462982837,7.936507936507937e-05,bear,0.0,-0.09239533863334454,0,0.5,2024-01
2024-01-10,0.9957628688257677,7.936507936507937e-05,bear,0.0,-0.09232330651736302,0,0.5,2024-01
2024-01-11,0.9958418976248808,7.936507936507937e-05,bear,0.0,-0.09225126868454694,0,0.5,2024-01
2024-01-12,0.9959209326961209,7.936507936507937e-05,bear,0.0,-0.09217922513444254,0,0.5,2024-01
2024-01-15,0.9959999740399857,7.936507936507937e-05,bear,0.0,-0.09210717586659602,0,0.5,2024-01
2024-01-16,0.996079021656973,7.936507936507937e-05,bear,0.0,-0.09203512088055368,0,0.5,2024-01
2024-01-17,0.9961580755475807,7.936507936507937e-05,bear,0.0,-0.09196306017586167,0,0.5,2024-01
2024-01-18,0.9962371357123068,7.936507936507937e-05,bear,0.0,-0.09189099375206608,0,0.5,2024-01
2024-01-19,0.9963162021516491,7.936507936507937e-05,bear,0.0,-0.09181892160871301,0,0.5,2024-01
2024-01-22,0.9963952748661056,7.936507936507937e-05,bear,0.0,-0.0917468437453486,0,0.5,2024-01
2024-01-23,0.9964743538561743,7.936507936507937e-05,bear,0.0,-0.09167476016151885,0,0.5,2024-01
2024-01-24,0.9965534391223534,7.936507936507937e-05,bear,0.0,-0.09160267085676976,0,0.5,2024-01
2024-01-25,0.9966325306651409,7.936507936507937e-05,bear,0.0,-0.09153057583064726,0,0.5,2024-01
2024-01-26,0.996711628485035,7.936507936507937e-05,bear,0.0,-0.09145847508269725,0,0.5,2024-01
2024-01-29,0.9967907325825339,7.936507936507937e-05,bear,0.0,-0.09138636861246564,0,0.5,2024-01
2024-01-30,0.9968698429581357,7.936507936507937e-05,bear,0.0,-0.09131425641949835,0,0.5,2024-01
2024-01-31,0.9969489596123388,7.936507936507937e-05,bear,0.0,-0.09124213850334119,0,0.5,2024-01
2024-02-01,0.9970280825456413,7.936507936507937e-05,bear,0.0,-0.09117001486353984,0,0.5,2024-02
2024-02-02,0.9971072117585419,7.936507936507937e-05,bear,0.0,-0.09109788549964004,0,0.5,2024-02
2024-02-05,0.9971863472515387,7.936507936507937e-05,bear,0.0,-0.09102575041118757,0,0.5,2024-02
2024-02-06,0.9972654890251301,7.936507936507937e-05,bear,0.0,-0.09095360959772808,0,0.5,2024-02
2024-02-07,0.9973446370798147,7.936507936507937e-05,bear,0.0,-0.09088146305880723,0,0.5,2024-02
2024-02-08,0.9974237914160909,7.936507936507937e-05,bear,0.0,-0.09080931079397056,0,0.5,2024-02
2024-02-19,0.9975029520344574,7.936507936507937e-05,bear,0.0,-0.09073715280276366,0,0.5,2024-02
2024-02-20,0.9975821189354125,7.936507936507937e-05,bear,0.0,-0.09066498908473214,0,0.5,2024-02
2024-02-21,0.997661292119455,7.936507936507937e-05,bear,0.0,-0.09059281963942141,0,0.5,2024-02
2024-02-22,0.9977404715870836,7.936507936507937e-05,bear,0.0,-0.09052064446637687,0,0.5,2024-02
