date,nav,daily_ret,big_trend,short_trend,invest,exposure,dd,n_positions,month
2023-05-18,2.39135582852861,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-05
2023-05-19,2.3915456186737316,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-05
2023-05-22,2.391735423881563,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-05
2023-05-23,2.3919252441532994,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-05
2023-05-24,2.392115079490137,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-05
2023-05-25,2.3923049298932715,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-05
2023-05-26,2.392494795363898,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-05
2023-05-29,2.3926846759032125,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-05
2023-05-30,2.392874571512411,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-05
2023-05-31,2.39306448219269,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-05
2023-06-01,2.3932544079452454,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-06
2023-06-02,2.393444348771273,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-06
2023-06-05,2.393634304671969,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-06
2023-06-06,2.3938242756485306,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-06
2023-06-07,2.3940142617021536,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-06
2023-06-08,2.3942042628340348,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-06
2023-06-09,2.394394279045371,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-06
2023-06-12,2.394584310337359,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-06
2023-06-13,2.394774356711195,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-06
2023-06-14,2.3949644181680774,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-06
2023-06-15,2.395154494709202,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-06
2023-06-16,2.3953445863357663,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-06
2023-06-19,2.3955346930489676,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-06
2023-06-20,2.3957248148500034,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-06
2023-06-21,2.395914951740071,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-06
2023-06-26,2.3961051037203682,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-06
2023-06-27,2.396295270792092,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-06
2023-06-28,2.396485452956441,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-06
2023-06-29,2.396675650214612,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-06
2023-06-30,2.396865862567804,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-06
2023-07-03,2.397056090017214,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-07
2023-07-04,2.397246332564041,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-07
2023-07-05,2.397436590209483,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-07
2023-07-06,2.3976268629547377,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-07
2023-07-07,2.397817150801004,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-07
2023-07-10,2.3980074537494804,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-07
2023-07-11,2.3981977718013656,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-07
2023-07-12,2.3983881049578577,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-07
2023-07-13,2.398578453220156,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-07
2023-07-14,2.3987688165894596,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-07
2023-07-17,2.3989591950669666,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-07
2023-07-18,2.3991495886538767,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-07
2023-07-19,2.399339997351389,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-07
2023-07-20,2.3995304211607027,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-07
2023-07-21,2.399720860083017,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-07
2023-07-24,2.3999113141195316,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-07
2023-07-25,2.400101783271446,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-07
2023-07-26,2.40029226753996,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-07
2023-07-27,2.4004827669262725,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-07
2023-07-28,2.400673281431584,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-07
2023-07-31,2.4008638110570946,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-07
2023-08-01,2.401054355804004,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-08
2023-08-02,2.4012449156735123,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-08
2023-08-03,2.40143549066682,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-08
2023-08-04,2.401626080785127,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-08
2023-08-07,2.4018166860296337,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-08
2023-08-08,2.402007306401541,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-08
2023-08-09,2.402197941902049,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-08
2023-08-10,2.402388592532359,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-08
2023-08-11,2.402579258293671,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-08
2023-08-14,2.4027699391871864,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-08
2023-08-15,2.402960635214106,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-08
2023-08-16,2.403151346375631,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-08
2023-08-17,2.4033420726729626,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-08
2023-08-18,2.403532814107302,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-08
2023-08-21,2.4037235706798503,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-08
2023-08-22,2.403914342391809,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-08
2023-08-23,2.40410512924438,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-08
2023-08-24,2.4042959312387646,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-08
2023-08-25,2.4044867483761645,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-08
2023-08-28,2.404677580657782,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-08
2023-08-29,2.4048684280848183,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-08
2023-08-30,2.405059290658476,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-08
2023-08-31,2.4052501683799568,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-08
2023-09-01,2.405441061250463,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-09
2023-09-04,2.405631969271197,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-09
2023-09-05,2.4058228924433616,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-09
2023-09-06,2.406013830768159,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-09
2023-09-07,2.4062047842467913,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-09
2023-09-08,2.406395752880462,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-09
2023-09-11,2.406586736670373,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-09
2023-09-12,2.406777735617728,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-09
2023-09-13,2.4069687497237293,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-09
2023-09-14,2.4071597789895804,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-09
2023-09-15,2.4073508234164844,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-09
2023-09-18,2.4075418830056448,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-09
2023-09-19,2.4077329577582645,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-09
2023-09-20,2.407924047675547,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-09
2023-09-21,2.408115152758696,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-09
2023-09-22,2.408306273008915,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-09
2023-09-25,2.408497408427408,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-09
2023-09-26,2.4086885590153786,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-09
2023-09-27,2.408879724774031,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-09
2023-09-28,2.4090709057045685,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-09
2023-10-09,2.409262101808196,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-10
2023-10-10,2.4094533130861175,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-10
2023-10-11,2.409644539539537,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-10
2023-10-12,2.4098357811696594,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-10
2023-10-13,2.410027037977689,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-10
2023-10-16,2.41021830996483,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-10
2023-10-17,2.4104095971322876,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-10
2023-10-18,2.4106008994812664,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-10
2023-10-19,2.4107922170129714,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-10
2023-10-20,2.4109835497286074,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-10
2023-10-23,2.4111748976293796,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-10
2023-10-24,2.4113662607164934,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-10
2023-10-25,2.4115576389911535,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-10
2023-10-26,2.4117490324545656,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-10
2023-10-27,2.411940441107935,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-10
2023-10-30,2.4121318649524675,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-10
2023-10-31,2.4123233039893686,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-10
2023-11-01,2.412514758219844,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-11
2023-11-02,2.4127062276450997,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-11
2023-11-03,2.4128977122663415,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-11
2023-11-06,2.4130892120847753,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-11
2023-11-07,2.4132807271016077,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-11
2023-11-08,2.4134722573180443,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-11
2023-11-09,2.4136638027352917,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-11
2023-11-10,2.4138553633545565,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-11
2023-11-13,2.414046939177045,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-11
2023-11-14,2.414238530203964,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-11
2023-11-15,2.4144301364365197,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-11
2023-11-16,2.4146217578759197,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-11
2023-11-17,2.41481339452337,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-11
2023-11-20,2.4150050463800783,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-11
2023-11-21,2.4151967134472514,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-11
2023-11-22,2.4153883957260964,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-11
2023-11-23,2.415580093217821,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-11
2023-11-24,2.4157718059236317,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-11
2023-11-27,2.415963533844737,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-11
2023-11-28,2.4161552769823436,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-11
2023-11-29,2.41634703533766,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-11
2023-11-30,2.416538808911893,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-11
2023-12-01,2.4167305977062514,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-12
2023-12-04,2.4169224017219424,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-12
2023-12-05,2.4171142209601744,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-12
2023-12-06,2.4173060554221553,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-12
2023-12-07,2.4174979051090935,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-12
2023-12-08,2.4176897700221973,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-12
2023-12-11,2.417881650162675,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-12
2023-12-12,2.418073545531736,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-12
2023-12-13,2.418265456130588,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-12
2023-12-14,2.41845738196044,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-12
2023-12-15,2.4186493230225,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-12
2023-12-18,2.418841279317978,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-12
2023-12-19,2.419033250848083,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-12
2023-12-20,2.4192252376140235,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-12
2023-12-21,2.419417239617009,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-12
2023-12-22,2.419609256858249,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-12
2023-12-25,2.419801289338952,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-12
2023-12-26,2.4199933370603284,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-12
2023-12-27,2.420185400023587,7.936507936507937e-05,0,0,0,0.0,0.0,0,2023-12
2023-12-28,2.4203774782299385,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-12
2023-12-29,2.4205695716805917,7.936507936507937e-05,0,1,0,0.0,0.0,0,2023-12
2024-01-02,2.420761680376757,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-01
2024-01-03,2.420953804319644,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-01
2024-01-04,2.421145943510463,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-01
2024-01-05,2.4213380979504247,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-01
2024-01-08,2.421530267640738,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-01
2024-01-09,2.4217224525826144,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-01
2024-01-10,2.421914652777264,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-01
2024-01-11,2.4221068682258973,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-01
2024-01-12,2.4222990989297246,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-01
2024-01-15,2.4224913448899574,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-01
2024-01-16,2.422683606107806,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-01
2024-01-17,2.4228758825844814,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-01
2024-01-18,2.4230681743211946,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-01
2024-01-19,2.4232604813191565,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-01
2024-01-22,2.4234528035795786,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-01
2024-01-23,2.4236451411036724,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-01
2024-01-24,2.423837493892649,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-01
2024-01-25,2.42402986194772,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-01
2024-01-26,2.4242222452700966,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-01
2024-01-29,2.4244146438609913,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-01
2024-01-30,2.4246070577216154,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-01
2024-01-31,2.4247994868531806,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-01
2024-02-01,2.424991931256899,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-02
2024-02-02,2.425184390933983,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-02
2024-02-05,2.425376865885645,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-02
2024-02-06,2.425569356113096,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-02
2024-02-07,2.42576186161755,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-02
2024-02-08,2.425954382400218,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-02
2024-02-19,2.4261469184623135,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-02
2024-02-20,2.4263394698050487,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-02
2024-02-21,2.4265320364296366,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-02
2024-02-22,2.42672461833729,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-02
2024-02-23,2.4269172155292216,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-02
2024-02-26,2.4271098280066448,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-02
2024-02-27,2.4273024557707723,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-02
2024-02-28,2.427495098822818,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-02
2024-02-29,2.4276877571639943,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-02
2024-03-01,2.4278804307955153,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-03
2024-03-04,2.4280731197185945,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-03
2024-03-05,2.4282658239344452,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-03
2024-03-06,2.4284585434442816,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-03
2024-03-07,2.428651278249317,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-03
2024-03-08,2.428844028350765,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-03
2024-03-11,2.4290367937498405,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-03
2024-03-12,2.4292295744477572,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-03
2024-03-13,2.4294223704457294,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-03
2024-03-14,2.429615181744971,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-03
2024-03-15,2.429808008346697,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-03
2024-03-18,2.4300008502521213,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-03
2024-03-19,2.430193707462459,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-03
2024-03-20,2.4303865799789244,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-03
2024-03-21,2.4305794678027324,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-03
2024-03-22,2.430772370935098,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-03
2024-03-25,2.4309652893772355,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-03
2024-03-26,2.431158223130361,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-03
2024-03-27,2.4313511721956886,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-03
2024-03-28,2.4315441365744346,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-03
2024-03-29,2.4317371162678136,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-03
2024-04-01,2.4319301112770413,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-04
2024-04-02,2.4321231216033334,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-04
2024-04-03,2.432316147247905,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-04
2024-04-08,2.4325091882119727,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-04
2024-04-09,2.4327022444967517,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-04
2024-04-10,2.432895316103458,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-04
2024-04-11,2.4330884030333073,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-04
2024-04-12,2.4332815052875163,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-04
2024-04-15,2.433474622867301,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-04
2024-04-16,2.433667755773878,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-04
2024-04-17,2.4338609040084633,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-04
2024-04-18,2.4340540675722737,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-04
2024-04-19,2.4342472464665255,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-04
2024-04-22,2.434440440692436,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-04
2024-04-23,2.434633650251221,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-04
2024-04-24,2.4348268751440982,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-04
2024-04-25,2.4350201153722844,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-04
2024-04-26,2.4352133709369967,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-04
2024-04-29,2.435406641839452,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-04
2024-04-30,2.435599928080868,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-04
2024-05-06,2.435793229662462,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-05
2024-05-07,2.435986546585451,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-05
2024-05-08,2.436179878851053,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-05
2024-05-09,2.4363732264604856,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-05
2024-05-10,2.4365665894149666,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-05
2024-05-13,2.436759967715714,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-05
2024-05-14,2.436953361363946,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-05
2024-05-15,2.4371467703608793,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-05
2024-05-16,2.4373401947077333,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-05
2024-05-17,2.437533634405726,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-05
2024-05-20,2.4377270894560756,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-05
2024-05-21,2.4379205598600007,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-05
2024-05-22,2.43811404561872,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-05
2024-05-23,2.438307546733452,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-05
2024-05-24,2.4385010632054147,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-05
2024-05-27,2.438694595035828,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-05
2024-05-28,2.4388881422259105,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-05
2024-05-29,2.439081704776881,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-05
2024-05-30,2.439275282689959,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-05
2024-05-31,2.4394688759663627,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-05
2024-06-03,2.4396624846073127,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-06
2024-06-04,2.439856108614028,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-06
2024-06-05,2.4400497479877274,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-06
2024-06-06,2.440243402729631,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-06
2024-06-07,2.440437072840959,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-06
2024-06-11,2.4406307583229303,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-06
2024-06-12,2.4408244591767656,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-06
2024-06-13,2.4410181754036846,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-06
2024-06-14,2.441211907004907,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-06
2024-06-17,2.4414056539816538,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-06
2024-06-18,2.4415994163351447,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-06
2024-06-19,2.4417931940666,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-06
2024-06-20,2.44198698717724,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-06
2024-06-21,2.442180795668286,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-06
2024-06-24,2.442374619540958,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-06
2024-06-25,2.4425684587964773,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-06
2024-06-26,2.4427623134360643,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-06
2024-06-27,2.4429561834609403,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-06
2024-06-28,2.443150068872326,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-06
2024-07-01,2.443343969671443,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-07
2024-07-02,2.4435378858595125,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-07
2024-07-03,2.4437318174377554,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-07
2024-07-04,2.4439257644073935,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-07
2024-07-05,2.444119726769648,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-07
2024-07-08,2.444313704525741,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-07
2024-07-09,2.444507697676894,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-07
2024-07-10,2.4447017062243286,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-07
2024-07-11,2.444895730169267,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-07
2024-07-12,2.4450897695129314,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-07
2024-07-15,2.445283824256544,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-07
2024-07-16,2.4454778944013262,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-07
2024-07-17,2.445671979948501,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-07
2024-07-18,2.4458660808992905,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-07
2024-07-19,2.4460601972549174,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-07
2024-07-22,2.4462543290166043,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-07
2024-07-23,2.446448476185574,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-07
2024-07-24,2.446642638763049,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-07
2024-07-25,2.4468368167502526,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-07
2024-07-26,2.4470310101484074,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-07
2024-07-29,2.447225218958737,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-07
2024-07-30,2.447419443182464,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-07
