date,nav,daily_ret,regime,exposure,dd,n_positions,stop_exit,month
2023-04-17,1.1875937114690382,-0.003186549470991307,recover,0.5,-0.026461732805617318,10,False,2023-04
2023-04-18,1.1802804148088257,-0.0061580796442295025,recover,0.5,-0.03245685899170557,10,False,2023-04
2023-04-19,1.1788983989554762,-0.0011709216182948404,recover,0.5,-0.03358977617214496,10,False,2023-04
2023-04-20,1.1701106300670472,-0.007454220733707928,recover,0.5,-0.0407936112998699,10,False,2023-04
2023-04-21,1.1571370309751379,-0.011087497847247071,recover,0.5,-0.051428810069648244,10,False,2023-04
2023-04-24,1.1572288672474376,7.936507936507937e-05,recover,0.0,-0.05135352664187593,0,True,2023-04
2023-04-25,1.1573207108083303,7.936507936507937e-05,recover,0.0,-0.05127823723922838,0,True,2023-04
2023-04-26,1.1574125616583946,7.936507936507937e-05,recover,0.0,-0.051202941861231414,0,True,2023-04
2023-04-27,1.1575044197982087,7.936507936507937e-05,recover,0.0,-0.05112764050741087,0,True,2023-04
2023-04-28,1.1575962852283515,7.936507936507937e-05,recover,0.0,-0.05105233317729241,0,True,2023-04
2023-05-04,1.1576881579494014,7.936507936507937e-05,bear,0.0,-0.050977019870401666,0,True,2023-05
2023-05-05,1.1577800379619372,7.936507936507937e-05,bear,0.0,-0.05090170058626429,0,True,2023-05
2023-05-08,1.1578719252665375,7.936507936507937e-05,bear,0.0,-0.05082637532440593,0,True,2023-05
2023-05-09,1.157963819863781,7.936507936507937e-05,bear,0.0,-0.05075104408435225,0,True,2023-05
2023-05-10,1.1580557217542464,7.936507936507937e-05,bear,0.0,-0.050675706865628695,0,True,2023-05
2023-05-11,1.1581476309385126,7.936507936507937e-05,bear,0.0,-0.05060036366776093,0,True,2023-05
2023-05-12,1.1582395474171585,7.936507936507937e-05,bear,0.0,-0.05052501449027424,0,True,2023-05
2023-05-15,1.158331471190763,7.936507936507937e-05,bear,0.0,-0.050449659332694075,0,True,2023-05
2023-05-16,1.1584234022599051,7.936507936507937e-05,bear,0.0,-0.050374298194545926,0,True,2023-05
2023-05-17,1.1585153406251638,7.936507936507937e-05,bear,0.0,-0.050298931075355054,0,True,2023-05
2023-05-18,1.1586072862871182,7.936507936507937e-05,bear,0.0,-0.05022355797464676,0,True,2023-05
2023-05-22,1.1586992392463473,7.936507936507937e-05,bear,0.0,-0.05014817889194633,0,True,2023-05
2023-05-23,1.1587911995034303,7.936507936507937e-05,bear,0.0,-0.05007279382677904,0,True,2023-05
2023-05-24,1.1588831670589466,7.936507936507937e-05,bear,0.0,-0.04999740277867,0,True,2023-05
2023-05-25,1.158975141913475,7.936507936507937e-05,bear,0.0,-0.04992200574714449,0,True,2023-05
2023-05-26,1.1590671240675952,7.936507936507937e-05,bear,0.0,-0.04984660273172761,0,True,2023-05
2023-05-29,1.1591591135218864,7.936507936507937e-05,bear,0.0,-0.04977119373194429,0,True,2023-05
2023-05-30,1.1592511102769278,7.936507936507937e-05,bear,0.0,-0.04969577874731981,0,True,2023-05
2023-05-31,1.159343114333299,7.936507936507937e-05,bear,0.0,-0.049620357777379095,0,True,2023-05
2023-06-01,1.1594351256915796,7.936507936507937e-05,bear,0.0,-0.04954493082164706,0,True,2023-06
2023-06-02,1.1595271443523487,7.936507936507937e-05,bear,0.0,-0.04946949787964881,0,True,2023-06
2023-06-05,1.1596191703161862,7.936507936507937e-05,bear,0.0,-0.049394058950909085,0,True,2023-06
2023-06-06,1.1597112035836716,7.936507936507937e-05,bear,0.0,-0.04931861403495281,0,True,2023-06
2023-06-07,1.1598032441553847,7.936507936507937e-05,bear,0.0,-0.04924316313130471,0,True,2023-06
2023-06-08,1.159895292031905,7.936507936507937e-05,bear,0.0,-0.049167706239489725,0,True,2023-06
2023-06-09,1.1599873472138122,7.936507936507937e-05,bear,0.0,-0.049092243359032575,0,True,2023-06
2023-06-12,1.1600794097016864,7.936507936507937e-05,bear,0.0,-0.049016774489457834,0,True,2023-06
2023-06-13,1.1601714794961073,7.936507936507937e-05,bear,0.0,-0.04894129963029023,0,True,2023-06
2023-06-14,1.1602635565976547,7.936507936507937e-05,bear,0.0,-0.04886581878105451,0,True,2023-06
2023-06-15,1.1603556410069085,7.936507936507937e-05,bear,0.0,-0.048790331941275224,0,True,2023-06
2023-06-16,1.1604477327244487,7.936507936507937e-05,bear,0.0,-0.04871483911047693,0,True,2023-06
2023-06-20,1.1605398317508555,7.936507936507937e-05,bear,0.0,-0.048639340288184,0,True,2023-06
2023-06-21,1.1606319380867087,7.936507936507937e-05,bear,0.0,-0.04856383547392118,0,True,2023-06
2023-06-26,1.1607240517325887,7.936507936507937e-05,bear,0.0,-0.04848832466721266,0,True,2023-06
2023-06-27,1.1608161726890756,7.936507936507937e-05,bear,0.0,-0.048412807867582994,0,True,2023-06
2023-06-28,1.1609083009567494,7.936507936507937e-05,bear,0.0,-0.04833728507455656,0,True,2023-06
2023-06-29,1.1610004365361903,7.936507936507937e-05,bear,0.0,-0.04826175628765774,0,True,2023-06
2023-06-30,1.161092579427979,7.936507936507937e-05,bear,0.0,-0.04818622150641071,0,True,2023-06
2023-07-03,1.1611847296326956,7.936507936507937e-05,bear,0.0,-0.04811068073033968,0,True,2023-07
2023-07-04,1.1612768871509205,7.936507936507937e-05,bear,0.0,-0.04803513395896901,0,True,2023-07
2023-07-05,1.161369051983234,7.936507936507937e-05,bear,0.0,-0.047959581191822906,0,True,2023-07
2023-07-06,1.161461224130217,7.936507936507937e-05,bear,0.0,-0.04788402242842537,0,True,2023-07
2023-07-07,1.1615534035924495,7.936507936507937e-05,bear,0.0,-0.047808457668300594,0,True,2023-07
2023-07-10,1.1616455903705125,7.936507936507937e-05,bear,0.0,-0.0477328869109726,0,True,2023-07
2023-07-11,1.1617377844649863,7.936507936507937e-05,bear,0.0,-0.04765731015596557,0,True,2023-07
2023-07-12,1.1618299858764518,7.936507936507937e-05,bear,0.0,-0.04758172740280333,0,True,2023-07
2023-07-13,1.1619221946054896,7.936507936507937e-05,bear,0.0,-0.0475061386510099,0,True,2023-07
2023-07-14,1.1620144106526806,7.936507936507937e-05,bear,0.0,-0.04743054390010911,0,True,2023-07
2023-07-17,1.1621066340186055,7.936507936507937e-05,bear,0.0,-0.04735494314962497,0,True,2023-07
2023-07-18,1.162198864703845,7.936507936507937e-05,bear,0.0,-0.0472793363990813,0,True,2023-07
2023-07-19,1.1622911027089804,7.936507936507937e-05,bear,0.0,-0.04720372364800175,0,True,2023-07
2023-07-21,1.1623833480345922,7.936507936507937e-05,bear,0.0,-0.047128104895910336,0,True,2023-07
2023-07-24,1.1624756006812618,7.936507936507937e-05,bear,0.0,-0.04705248014233052,0,True,2023-07
2023-07-25,1.16256786064957,7.936507936507937e-05,bear,0.0,-0.04697684938678613,0,True,2023-07
2023-07-26,1.1626601279400977,7.936507936507937e-05,bear,0.0,-0.046901212628801,0,True,2023-07
2023-07-27,1.1627524025534264,7.936507936507937e-05,bear,0.0,-0.0468255698678984,0,True,2023-07
2023-07-28,1.162844684490137,7.936507936507937e-05,bear,0.0,-0.046749921103602175,0,True,2023-07
2023-07-31,1.1629369737508108,7.936507936507937e-05,bear,0.0,-0.04667426633543578,0,True,2023-07
2023-08-01,1.1630292703360292,7.936507936507937e-05,bear,0.0,-0.04659860556292268,0,True,2023-08
2023-08-02,1.1631215742463734,7.936507936507937e-05,bear,0.0,-0.046522938785586346,0,True,2023-08
2023-08-03,1.1632138854824248,7.936507936507937e-05,bear,0.0,-0.04644726600295023,0,True,2023-08
2023-08-04,1.1633062040447646,7.936507936507937e-05,bear,0.0,-0.04637158721453781,0,True,2023-08
2023-08-07,1.1633985299339746,7.936507936507937e-05,bear,0.0,-0.046295902419872186,0,True,2023-08
2023-08-08,1.1634908631506362,7.936507936507937e-05,bear,0.0,-0.04622021161847681,0,True,2023-08
2023-08-09,1.1635832036953309,7.936507936507937e-05,bear,0.0,-0.04614451480987498,0,True,2023-08
2023-08-10,1.16367555156864,7.936507936507937e-05,bear,0.0,-0.04606881199358997,0,True,2023-08
2023-08-11,1.1637679067711455,7.936507936507937e-05,bear,0.0,-0.04599310316914506,0,True,2023-08
2023-08-14,1.163860269303429,7.936507936507937e-05,bear,0.0,-0.04591738833606318,0,True,2023-08
2023-08-15,1.1639526391660722,7.936507936507937e-05,bear,0.0,-0.0458416674938676,0,True,2023-08
2023-08-16,1.1640450163596567,7.936507936507937e-05,bear,0.0,-0.045765940642081435,0,True,2023-08
2023-08-17,1.1641374008847647,7.936507936507937e-05,bear,0.0,-0.045690207780227594,0,True,2023-08
2023-08-21,1.1642297927419778,7.936507936507937e-05,bear,0.0,-0.04561446890782917,0,True,2023-08
2023-08-22,1.164322191931878,7.936507936507937e-05,bear,0.0,-0.0455387240244091,0,True,2023-08
2023-08-23,1.1644145984550474,7.936507936507937e-05,bear,0.0,-0.0454629731294903,0,True,2023-08
2023-08-24,1.1645070123120675,7.936507936507937e-05,bear,0.0,-0.04538721622259585,0,True,2023-08
2023-08-25,1.164599433503521,7.936507936507937e-05,bear,0.0,-0.04531145330324833,0,True,2023-08
2023-08-28,1.1646918620299895,7.936507936507937e-05,bear,0.0,-0.04523568437097083,0,True,2023-08
2023-08-29,1.1647842978920555,7.936507936507937e-05,bear,0.0,-0.045159909425285895,0,True,2023-08
2023-08-30,1.164876741090301,7.936507936507937e-05,bear,0.0,-0.04508412846571646,0,True,2023-08
2023-08-31,1.1649691916253082,7.936507936507937e-05,bear,0.0,-0.04500834149178508,0,True,2023-08
2023-09-01,1.1650616494976596,7.936507936507937e-05,bear,0.0,-0.04493254850301447,0,True,2023-09
2023-09-04,1.1651541147079372,7.936507936507937e-05,bear,0.0,-0.044856749498927394,0,True,2023-09
2023-09-05,1.1652465872567235,7.936507936507937e-05,bear,0.0,-0.04478094447904639,0,True,2023-09
2023-09-06,1.1653390671446011,7.936507936507937e-05,bear,0.0,-0.044705133442893834,0,True,2023-09
2023-09-07,1.1654315543721523,7.936507936507937e-05,bear,0.0,-0.04462931638999246,0,True,2023-09
2023-09-08,1.1655240489399596,7.936507936507937e-05,bear,0.0,-0.04455349331986465,0,True,2023-09
2023-09-11,1.1656165508486058,7.936507936507937e-05,bear,0.0,-0.04447766423203277,0,True,2023-09
2023-09-12,1.1657090600986733,7.936507936507937e-05,bear,0.0,-0.04440182912601937,0,True,2023-09
2023-09-13,1.1658015766907446,7.936507936507937e-05,bear,0.0,-0.04432598800134683,0,True,2023-09
2023-09-14,1.1658941006254027,7.936507936507937e-05,bear,0.0,-0.04425014085753734,0,True,2023-09
2023-09-15,1.1659866319032302,7.936507936507937e-05,bear,0.0,-0.04417428769411327,0,True,2023-09
2023-09-19,1.16607917052481,7.936507936507937e-05,bear,0.0,-0.04409842851059682,0,True,2023-09
2023-09-20,1.1661717164907246,7.936507936507937e-05,bear,0.0,-0.044022563306510346,0,True,2023-09
2023-09-21,1.1662642698015573,7.936507936507937e-05,bear,0.0,-0.04394669208137587,0,True,2023-09
2023-09-22,1.1663568304578908,7.936507936507937e-05,bear,0.0,-0.043870814834715575,0,True,2023-09
2023-09-25,1.1664493984603082,7.936507936507937e-05,bear,0.0,-0.04379493156605165,0,True,2023-09
2023-09-26,1.1665419738093923,7.936507936507937e-05,bear,0.0,-0.04371904227490612,0,True,2023-09
2023-09-27,1.1666345565057263,7.936507936507937e-05,bear,0.0,-0.04364314696080097,0,True,2023-09
2023-09-28,1.1667271465498934,7.936507936507937e-05,bear,0.0,-0.04356724562325823,0,True,2023-09
2023-10-09,1.1668197439424768,7.936507936507937e-05,bear,0.0,-0.043491338261799704,0,True,2023-10
2023-10-10,1.1669123486840596,7.936507936507937e-05,bear,0.0,-0.04341542487594742,0,True,2023-10
2023-10-11,1.167004960775225,7.936507936507937e-05,bear,0.0,-0.0433395054652232,0,True,2023-10
2023-10-12,1.1670975802165564,7.936507936507937e-05,bear,0.0,-0.043263580029149054,0,True,2023-10
2023-10-13,1.167190207008637,7.936507936507937e-05,bear,0.0,-0.04318764856724661,0,True,2023-10
2023-10-16,1.1672828411520506,7.936507936507937e-05,bear,0.0,-0.04311171107903754,0,True,2023-10
2023-10-17,1.1673754826473801,7.936507936507937e-05,bear,0.0,-0.04303576756404383,0,True,2023-10
2023-10-18,1.1674681314952093,7.936507936507937e-05,bear,0.0,-0.04295981802178696,0,True,2023-10
2023-10-19,1.1675607876961218,7.936507936507937e-05,bear,0.0,-0.04288386245178855,0,True,2023-10
2023-10-20,1.1676534512507009,7.936507936507937e-05,bear,0.0,-0.04280790085357045,0,True,2023-10
2023-10-23,1.1677461221595302,7.936507936507937e-05,bear,0.0,-0.04273193322665412,0,True,2023-10
2023-10-24,1.1678388004231937,7.936507936507937e-05,bear,0.0,-0.04265595957056101,0,True,2023-10
2023-10-26,1.167931486042275,7.936507936507937e-05,bear,0.0,-0.04257997988481259,0,True,2023-10
2023-10-27,1.1680241790173578,7.936507936507937e-05,bear,0.0,-0.042503994168930324,0,True,2023-10
2023-10-30,1.168116879349026,7.936507936507937e-05,bear,0.0,-0.04242800242243567,0,True,2023-10
2023-10-31,1.1682095870378633,7.936507936507937e-05,bear,0.0,-0.042352004644850096,0,True,2023-10
2023-11-01,1.1683023020844536,7.936507936507937e-05,bear,0.0,-0.04227600083569488,0,True,2023-11
2023-11-02,1.168395024489381,7.936507936507937e-05,bear,0.0,-0.0421999909944913,0,True,2023-11
2023-11-03,1.1684877542532295,7.936507936507937e-05,bear,0.0,-0.04212397512076064,0,True,2023-11
2023-11-06,1.168580491376583,7.936507936507937e-05,bear,0.0,-0.04204795321402418,0,True,2023-11
2023-11-07,1.1686732358600256,7.936507936507937e-05,bear,0.0,-0.041971925273803015,0,True,2023-11
2023-11-08,1.1687659877041414,7.936507936507937e-05,bear,0.0,-0.04189589129961843,0,True,2023-11
2023-11-09,1.1688587469095149,7.936507936507937e-05,bear,0.0,-0.04181985129099134,0,True,2023-11
2023-11-10,1.1689515134767299,7.936507936507937e-05,bear,0.0,-0.04174380524744302,0,True,2023-11
2023-11-13,1.169044287406371,7.936507936507937e-05,bear,0.0,-0.041667753168494394,0,True,2023-11
2023-11-14,1.1691370686990223,7.936507936507937e-05,bear,0.0,-0.04159169505366638,0,True,2023-11
2023-11-15,1.1692298573552684,7.936507936507937e-05,bear,0.0,-0.04151563090248007,0,True,2023-11
2023-11-16,1.1693226533756935,7.936507936507937e-05,bear,0.0,-0.04143956071445638,0,True,2023-11
2023-11-17,1.169415456760882,7.936507936507937e-05,bear,0.0,-0.04136348448911623,0,True,2023-11
2023-11-20,1.1695082675114188,7.936507936507937e-05,bear,0.0,-0.04128740222598036,0,True,2023-11
2023-11-21,1.169601085627888,7.936507936507937e-05,bear,0.0,-0.04121131392456968,0,True,2023-11
2023-11-22,1.1696939111108744,7.936507936507937e-05,bear,0.0,-0.04113521958440492,0,True,2023-11
2023-11-24,1.1697867439609626,7.936507936507937e-05,bear,0.0,-0.04105911920500682,0,True,2023-11
2023-11-27,1.1698795841787373,7.936507936507937e-05,bear,0.0,-0.04098301278589611,0,True,2023-11
2023-11-28,1.1699724317647833,7.936507936507937e-05,bear,0.0,-0.04090690032659335,0,True,2023-11
2023-11-29,1.1700652867196852,7.936507936507937e-05,bear,0.0,-0.040830781826619277,0,True,2023-11
2023-11-30,1.170158149044028,7.936507936507937e-05,bear,0.0,-0.040754657285494426,0,True,2023-11
2023-12-01,1.1702510187383968,7.936507936507937e-05,bear,0.0,-0.040678526702739186,0,True,2023-12
2023-12-04,1.170343895803376,7.936507936507937e-05,bear,0.0,-0.04060239007787428,0,True,2023-12
2023-12-05,1.170436780239551,7.936507936507937e-05,bear,0.0,-0.04052624741042008,0,True,2023-12
2023-12-06,1.1705296720475065,7.936507936507937e-05,bear,0.0,-0.040450098699897144,0,True,2023-12
2023-12-07,1.1706225712278278,7.936507936507937e-05,bear,0.0,-0.040373943945825656,0,True,2023-12
2023-12-08,1.1707154777811,7.936507936507937e-05,bear,0.0,-0.04029778314772599,0,True,2023-12
2023-12-11,1.170808391707908,7.936507936507937e-05,bear,0.0,-0.04022161630511869,0,True,2023-12
2023-12-12,1.1709013130088373,7.936507936507937e-05,bear,0.0,-0.040145443417523775,0,True,2023-12
2023-12-13,1.170994241684473,7.936507936507937e-05,bear,0.0,-0.0400692644844616,0,True,2023-12
2023-12-14,1.1710871777354004,7.936507936507937e-05,bear,0.0,-0.03999307950545237,0,True,2023-12
2023-12-15,1.1711801211622048,7.936507936507937e-05,bear,0.0,-0.03991688848001626,0,True,2023-12
2023-12-18,1.1712730719654718,7.936507936507937e-05,bear,0.0,-0.03984069140767328,0,True,2023-12
2023-12-19,1.1713660301457867,7.936507936507937e-05,bear,0.0,-0.03976448828794363,0,True,2023-12
2023-12-20,1.1714589957037347,7.936507936507937e-05,bear,0.0,-0.03968827912034748,0,True,2023-12
2023-12-21,1.1715519686399016,7.936507936507937e-05,bear,0.0,-0.039612063904404665,0,True,2023-12
2023-12-25,1.171644948954873,7.936507936507937e-05,bear,0.0,-0.03953584263963519,0,True,2023-12
2023-12-26,1.1717379366492346,7.936507936507937e-05,bear,0.0,-0.039459615325558875,0,True,2023-12
2023-12-27,1.171830931723572,7.936507936507937e-05,bear,0.0,-0.03938338196169573,0,True,2023-12
2023-12-28,1.1719239341784708,7.936507936507937e-05,bear,0.0,-0.03930714254756558,0,True,2023-12
2023-12-29,1.1720169440145167,7.936507936507937e-05,bear,0.0,-0.039230897082688426,0,True,2023-12
2024-01-02,1.1721099612322956,7.936507936507937e-05,bear,0.0,-0.03915464556658392,0,True,2024-01
2024-01-03,1.1722029858323935,7.936507936507937e-05,bear,0.0,-0.0390783879987717,0,True,2024-01
2024-01-04,1.172296017815396,7.936507936507937e-05,bear,0.0,-0.03900212437877159,0,True,2024-01
2024-01-05,1.1723890571818893,7.936507936507937e-05,bear,0.0,-0.03892585470610323,0,True,2024-01
2024-01-08,1.1724821039324593,7.936507936507937e-05,bear,0.0,-0.03884957898028626,0,True,2024-01
2024-01-09,1.1725751580676922,7.936507936507937e-05,bear,0.0,-0.03877329720084015,0,True,2024-01
2024-01-10,1.172668219588174,7.936507936507937e-05,bear,0.0,-0.03869700936728453,0,True,2024-01
2024-01-11,1.1727612884944905,7.936507936507937e-05,bear,0.0,-0.038620715479139055,0,True,2024-01
2024-01-12,1.1728543647872283,7.936507936507937e-05,bear,0.0,-0.03854441553592299,0,True,2024-01
2024-01-15,1.1729474484669733,7.936507936507937e-05,bear,0.0,-0.03846810953715599,0,True,2024-01
2024-01-16,1.173040539534312,7.936507936507937e-05,bear,0.0,-0.038391797482357326,0,True,2024-01
2024-01-17,1.1731336379898307,7.936507936507937e-05,bear,0.0,-0.03831547937104628,0,True,2024-01
2024-01-18,1.1732267438341157,7.936507936507937e-05,bear,0.0,-0.038239155202742306,0,True,2024-01
2024-01-19,1.1733198570677534,7.936507936507937e-05,bear,0.0,-0.03816282497696469,0,True,2024-01
2024-01-22,1.1734129776913302,7.936507936507937e-05,bear,0.0,-0.0380864886932327,0,True,2024-01
2024-01-24,1.1735061057054328,7.936507936507937e-05,bear,0.0,-0.03801014635106545,0,True,2024-01
2024-01-25,1.1735992411106475,7.936507936507937e-05,bear,0.0,-0.037933797949982195,0,True,2024-01
2024-01-26,1.173692383907561,7.936507936507937e-05,bear,0.0,-0.037857443489502055,0,True,2024-01
2024-01-29,1.17378553409676,7.936507936507937e-05,bear,0.0,-0.037781082969144106,0,True,2024-01
2024-01-30,1.1738786916788313,7.936507936507937e-05,bear,0.0,-0.037704716388427276,0,True,2024-01
2024-01-31,1.1739718566543613,7.936507936507937e-05,bear,0.0,-0.03762834374687084,0,True,2024-01
2024-02-01,1.1740650290239372,7.936507936507937e-05,bear,0.0,-0.03755196504399352,0,True,2024-02
2024-02-02,1.1741582087881455,7.936507936507937e-05,bear,0.0,-0.03747558027931442,0,True,2024-02
2024-02-05,1.174251395947573,7.936507936507937e-05,bear,0.0,-0.03739918945235246,0,True,2024-02
2024-02-06,1.1743445905028072,7.936507936507937e-05,bear,0.0,-0.03732279256262637,0,True,2024-02
2024-02-07,1.1744377924544345,7.936507936507937e-05,bear,0.0,-0.03724638960965505,0,True,2024-02
2024-02-08,1.174531001803042,7.936507936507937e-05,bear,0.0,-0.03716998059295744,0,True,2024-02
2024-02-19,1.1746242185492168,7.936507936507937e-05,bear,0.0,-0.03709356551205207,0,True,2024-02
2024-02-20,1.1747174426935463,7.936507936507937e-05,bear,0.0,-0.03701714436645767,0,True,2024-02
2024-02-21,1.1748106742366173,7.936507936507937e-05,bear,0.0,-0.03694071715569299,0,True,2024-02
2024-02-22,1.174903913179017,7.936507936507937e-05,bear,0.0,-0.036864283879276746,0,True,2024-02
2024-02-23,1.1749971595213329,7.936507936507937e-05,bear,0.0,-0.036787844536727496,0,True,2024-02
2024-02-26,1.175090413264152,7.936507936507937e-05,bear,0.0,-0.03671139912756379,0,True,2024-02
2024-02-27,1.175183674408062,7.936507936507937e-05,bear,0.0,-0.03663494765130399,0,True,2024-02
2024-02-28,1.1752769429536498,7.936507936507937e-05,bear,0.0,-0.03655849010746684,0,True,2024-02
2024-03-01,1.1753702189015034,7.936507936507937e-05,bear,0.0,-0.036482026495570516,0,True,2024-03
2024-03-04,1.17546350225221,7.936507936507937e-05,bear,0.0,-0.03640555681513357,0,True,2024-03
2024-03-05,1.175556793006357,7.936507936507937e-05,bear,0.0,-0.03632908106567437,0,True,2024-03
2024-03-06,1.1756500911645322,7.936507936507937e-05,bear,0.0,-0.03625259924671129,0,True,2024-03
2024-03-07,1.1757433967273232,7.936507936507937e-05,bear,0.0,-0.036176111357762504,0,True,2024-03
2024-03-08,1.1758367096953175,7.936507936507937e-05,bear,0.0,-0.03609961739834639,0,True,2024-03
2024-03-11,1.175930030069103,7.936507936507937e-05,recover,0.0,-0.03602311736798113,0,True,2024-03
2024-03-12,1.1760233578492671,7.936507936507937e-05,bear,0.0,-0.03594661126618492,0,True,2024-03
2024-03-13,1.176116693036398,7.936507936507937e-05,bear,0.0,-0.03587009909247593,0,True,2024-03
2024-03-14,1.1762100356310834,7.936507936507937e-05,bear,0.0,-0.03579358084637217,0,True,2024-03
2024-03-15,1.1763033856339113,7.936507936507937e-05,bear,0.0,-0.035717056527391655,0,True,2024-03
2024-03-18,1.1763967430454696,7.936507936507937e-05,bear,0.0,-0.03564052613505256,0,True,2024-03
2024-03-19,1.1764901078663463,7.936507936507937e-05,bear,0.0,-0.035563989668872704,0,True,2024-03
2024-03-20,1.1765834800971293,7.936507936507937e-05,bear,0.0,-0.035487447128370285,0,True,2024-03
2024-03-21,1.176676859738407,7.936507936507937e-05,bear,0.0,-0.035410898513062936,0,True,2024-03
2024-03-22,1.1767702467907672,7.936507936507937e-05,bear,0.0,-0.03533434382246865,0,True,2024-03
2024-03-25,1.1768636412547984,7.936507936507937e-05,bear,0.0,-0.035257783056105274,0,True,2024-03
2024-03-26,1.1769570431310885,7.936507936507937e-05,bear,0.0,-0.035181216213490615,0,True,2024-03
2024-03-27,1.1770504524202259,7.936507936507937e-05,bear,0.0,-0.03510464329414249,0,True,2024-03
2024-03-28,1.177143869122799,7.936507936507937e-05,bear,0.0,-0.03502806429757856,0,True,2024-03
2024-04-01,1.177237293239396,7.936507936507937e-05,bear,0.0,-0.034951479223316435,0,True,2024-04
2024-04-02,1.1773307247706055,7.936507936507937e-05,bear,0.0,-0.03487488807087378,0,True,2024-04
2024-04-03,1.177424163717016,7.936507936507937e-05,bear,0.0,-0.03479829083976822,0,True,2024-04
2024-04-08,1.1775176100792157,7.936507936507937e-05,bear,0.0,-0.0347216875295174,0,True,2024-04
2024-04-09,1.1776110638577935,7.936507936507937e-05,bear,0.0,-0.03464507813963879,0,True,2024-04
2024-04-10,1.1777045250533378,7.936507936507937e-05,bear,0.0,-0.03456846266964983,0,True,2024-04
2024-04-11,1.1777979936664373,7.936507936507937e-05,bear,0.0,-0.03449184111906799,0,True,2024-04
2024-04-12,1.1778914696976808,7.936507936507937e-05,bear,0.0,-0.034415213487410716,0,True,2024-04
2024-04-15,1.1779849531476567,7.936507936507937e-05,bear,0.0,-0.03433857977419548,0,True,2024-04
2024-04-16,1.1780784440169543,7.936507936507937e-05,bear,0.0,-0.034261939978939365,0,True,2024-04
2024-04-17,1.178171942306162,7.936507936507937e-05,bear,0.0,-0.034185294101159835,0,True,2024-04
2024-04-18,1.178265448015869,7.936507936507937e-05,bear,0.0,-0.03410864214037416,0,True,2024-04
2024-04-19,1.1783589611466638,7.936507936507937e-05,bear,0.0,-0.03403198409609962,0,True,2024-04
2024-04-22,1.1784524816991357,7.936507936507937e-05,bear,0.0,-0.033955319967853316,0,True,2024-04
2024-04-23,1.1785460096738738,7.936507936507937e-05,bear,0.0,-0.03387864975515233,0,True,2024-04
2024-04-24,1.178639545071467,7.936507936507937e-05,bear,0.0,-0.03380197345751377,0,True,2024-04
2024-04-25,1.1787330878925046,7.936507936507937e-05,bear,0.0,-0.03372529107445472,0,True,2024-04
2024-04-26,1.1788266381375756,7.936507936507937e-05,bear,0.0,-0.03364860260549227,0,True,2024-04
2024-04-29,1.178920195807269,7.936507936507937e-05,bear,0.0,-0.03357190805014351,0,True,2024-04
2024-04-30,1.1790137609021745,7.936507936507937e-05,bear,0.0,-0.03349520740792519,0,True,2024-04
2024-05-07,1.179107333422881,7.936507936507937e-05,bear,0.0,-0.0334185006783544,0,True,2024-05
2024-05-08,1.1792009133699781,7.936507936507937e-05,bear,0.0,-0.03334178786094785,0,True,2024-05
2024-05-09,1.1792945007440552,7.936507936507937e-05,bear,0.0,-0.03326506895522247,0,True,2024-05
2024-05-10,1.1793880955457017,7.936507936507937e-05,bear,0.0,-0.033188343960694984,0,True,2024-05
2024-05-13,1.179481697775507,7.936507936507937e-05,bear,0.0,-0.03311161287688231,0,True,2024-05
2024-05-14,1.1795753074340607,7.936507936507937e-05,bear,0.0,-0.033034875703300985,0,True,2024-05
2024-05-15,1.1796689245219523,7.936507936507937e-05,bear,0.0,-0.03295813243946793,0,True,2024-05
2024-05-16,1.1797625490397716,7.936507936507937e-05,bear,0.0,-0.03288138308489951,0,True,2024-05
2024-05-17,1.179856180988108,7.936507936507937e-05,bear,0.0,-0.03280462763911263,0,True,2024-05
2024-05-20,1.1799498203675516,7.936507936507937e-05,bear,0.0,-0.03272786610162366,0,True,2024-05
2024-05-21,1.180043467178692,7.936507936507937e-05,bear,0.0,-0.03265109847194915,0,True,2024-05
2024-05-22,1.1801371214221188,7.936507936507937e-05,bear,0.0,-0.03257432474960565,0,True,2024-05
2024-05-23,1.1802307830984222,7.936507936507937e-05,bear,0.0,-0.03249754493410952,0,True,2024-05
2024-05-24,1.180324452208192,7.936507936507937e-05,bear,0.0,-0.03242075902497731,0,True,2024-05
2024-05-27,1.1804181287520181,7.936507936507937e-05,bear,0.0,-0.032343967021725206,0,True,2024-05
2024-05-28,1.1805118127304906,7.936507936507937e-05,bear,0.0,-0.03226716892386975,0,True,2024-05
2024-05-29,1.1806055041441994,7.936507936507937e-05,bear,0.0,-0.03219036473092713,0,True,2024-05
2024-05-30,1.1806992029937347,7.936507936507937e-05,bear,0.0,-0.03211355444241372,0,True,2024-05
2024-05-31,1.1807929092796865,7.936507936507937e-05,bear,0.0,-0.03203673805784569,0,True,2024-05
2024-06-03,1.1808866230026454,7.936507936507937e-05,bear,0.0,-0.031959915576739044,0,True,2024-06
2024-06-05,1.1809803441632012,7.936507936507937e-05,bear,0.0,-0.03188308699861015,0,True,2024-06
2024-06-06,1.1810740727619444,7.936507936507937e-05,bear,0.0,-0.03180625232297502,0,True,2024-06
2024-06-07,1.1811678087994653,7.936507936507937e-05,recover,0.0,-0.03172941154934983,0,True,2024-06
