date,nav,daily_ret,regime,exposure,dd,n_positions,month
2023-05-05,1.2712287651781071,7.936507936507937e-05,bear,0.0,-0.12289834575429921,0,2023-05
2023-05-08,1.2713296563499468,7.936507936507937e-05,bear,0.0,-0.12282873451189869,0,2023-05
2023-05-09,1.2714305555290222,7.936507936507937e-05,bear,0.0,-0.12275911774479643,0,2023-05
2023-05-10,1.271531462715969,7.936507936507937e-05,bear,0.0,-0.12268949545255387,0,2023-05
2023-05-11,1.2716323779114227,7.936507936507937e-05,bear,0.0,-0.12261986763473265,0,2023-05
2023-05-12,1.2717333011160188,7.936507936507937e-05,bear,0.0,-0.12255023429089418,0,2023-05
2023-05-15,1.271834232330393,7.936507936507937e-05,bear,0.0,-0.12248059542059982,0,2023-05
2023-05-16,1.2719351715551812,7.936507936507937e-05,bear,0.0,-0.12241095102341096,0,2023-05
2023-05-17,1.272036118791019,7.936507936507937e-05,bear,0.0,-0.12234130109888897,0,2023-05
2023-05-18,1.272137074038542,7.936507936507937e-05,bear,0.0,-0.12227164564659525,0,2023-05
2023-05-19,1.2722380372983864,7.936507936507937e-05,bear,0.0,-0.12220198466609102,0,2023-05
2023-05-22,1.2723390085711879,7.936507936507937e-05,bear,0.0,-0.1221323181569375,0,2023-05
2023-05-23,1.2724399878575825,7.936507936507937e-05,bear,0.0,-0.12206264611869592,0,2023-05
2023-05-24,1.2725409751582062,7.936507936507937e-05,bear,0.0,-0.12199296855092752,0,2023-05
2023-05-25,1.272641970473695,7.936507936507937e-05,bear,0.0,-0.12192328545319335,0,2023-05
2023-05-26,1.2727429738046852,7.936507936507937e-05,bear,0.0,-0.12185359682505466,0,2023-05
2023-05-29,1.2728439851518125,7.936507936507937e-05,bear,0.0,-0.12178390266607252,0,2023-05
2023-05-30,1.2729450045157136,7.936507936507937e-05,bear,0.0,-0.12171420297580783,0,2023-05
2023-05-31,1.2730460318970245,7.936507936507937e-05,bear,0.0,-0.1216444977538217,0,2023-05
2023-06-01,1.2731470672963814,7.936507936507937e-05,bear,0.0,-0.12157478699967518,0,2023-06
2023-06-02,1.273248110714421,7.936507936507937e-05,bear,0.0,-0.12150507071292903,0,2023-06
2023-06-05,1.2733491621517792,7.936507936507937e-05,bear,0.0,-0.12143534889314435,0,2023-06
2023-06-06,1.2734502216090928,7.936507936507937e-05,bear,0.0,-0.1213656215398819,0,2023-06
2023-06-07,1.2735512890869984,7.936507936507937e-05,bear,0.0,-0.12129588865270242,0,2023-06
2023-06-08,1.2736523645861324,7.936507936507937e-05,bear,0.0,-0.12122615023116688,0,2023-06
2023-06-09,1.2737534481071313,7.936507936507937e-05,bear,0.0,-0.12115640627483601,0,2023-06
2023-06-12,1.273854539650632,7.936507936507937e-05,bear,0.0,-0.12108665678327044,0,2023-06
2023-06-13,1.273955639217271,7.936507936507937e-05,bear,0.0,-0.12101690175603093,0,2023-06
2023-06-14,1.274056746807685,7.936507936507937e-05,bear,0.0,-0.12094714119267826,0,2023-06
2023-06-15,1.2741578624225112,7.936507936507937e-05,bear,0.0,-0.12087737509277287,0,2023-06
2023-06-16,1.274258986062386,7.936507936507937e-05,bear,0.0,-0.12080760345587539,0,2023-06
2023-06-19,1.2743601177279467,7.936507936507937e-05,bear,0.0,-0.12073782628154645,0,2023-06
2023-06-20,1.27446125741983,7.936507936507937e-05,bear,0.0,-0.12066804356934648,0,2023-06
2023-06-21,1.2745624051386728,7.936507936507937e-05,bear,0.0,-0.12059825531883611,0,2023-06
2023-06-26,1.2746635608851125,7.936507936507937e-05,bear,0.0,-0.12052846152957565,0,2023-06
2023-06-27,1.274764724659786,7.936507936507937e-05,bear,0.0,-0.12045866220112555,0,2023-06
2023-06-28,1.2748658964633304,7.936507936507937e-05,bear,0.0,-0.12038885733304629,0,2023-06
2023-06-29,1.2749670762963832,7.936507936507937e-05,bear,0.0,-0.12031904692489802,0,2023-06
2023-06-30,1.2750682641595814,7.936507936507937e-05,bear,0.0,-0.12024923097624118,0,2023-06
2023-07-03,1.2751694600535624,7.936507936507937e-05,bear,0.0,-0.12017940948663611,0,2023-07
2023-07-04,1.2752706639789635,7.936507936507937e-05,bear,0.0,-0.12010958245564295,0,2023-07
2023-07-05,1.275371875936422,7.936507936507937e-05,bear,0.0,-0.120039749882822,0,2023-07
2023-07-06,1.2754730959265759,7.936507936507937e-05,bear,0.0,-0.11996991176773326,0,2023-07
2023-07-07,1.275574323950062,7.936507936507937e-05,bear,0.0,-0.11990006810993706,0,2023-07
2023-07-10,1.2756755600075185,7.936507936507937e-05,bear,0.0,-0.11983021890899338,0,2023-07
2023-07-11,1.2757768040995827,7.936507936507937e-05,bear,0.0,-0.11976036416446224,0,2023-07
2023-07-12,1.2758780562268923,7.936507936507937e-05,bear,0.0,-0.1196905038759038,0,2023-07
2023-07-13,1.275979316390085,7.936507936507937e-05,bear,0.0,-0.11962063804287802,0,2023-07
2023-07-14,1.2760805845897985,7.936507936507937e-05,bear,0.0,-0.11955076666494495,0,2023-07
2023-07-17,1.2761818608266706,7.936507936507937e-05,bear,0.0,-0.11948088974166442,0,2023-07
2023-07-18,1.2762831451013394,7.936507936507937e-05,bear,0.0,-0.11941100727259626,0,2023-07
2023-07-19,1.2763844374144429,7.936507936507937e-05,bear,0.0,-0.11934111925730036,0,2023-07
2023-07-20,1.2764857377666186,7.936507936507937e-05,bear,0.0,-0.11927122569533669,0,2023-07
2023-07-21,1.276587046158505,7.936507936507937e-05,bear,0.0,-0.11920132658626478,0,2023-07
2023-07-24,1.2766883625907397,7.936507936507937e-05,bear,0.0,-0.11913142192964467,0,2023-07
2023-07-25,1.2767896870639612,7.936507936507937e-05,bear,0.0,-0.11906151172503589,0,2023-07
2023-07-26,1.2768910195788077,7.936507936507937e-05,bear,0.0,-0.11899159597199811,0,2023-07
2023-07-27,1.2769923601359172,7.936507936507937e-05,bear,0.0,-0.11892167467009106,0,2023-07
2023-07-28,1.277093708735928,7.936507936507937e-05,bear,0.0,-0.11885174781887442,0,2023-07
2023-07-31,1.2771950653794786,7.936507936507937e-05,bear,0.0,-0.11878181541790757,0,2023-07
2023-08-01,1.2772964300672072,7.936507936507937e-05,bear,0.0,-0.11871187746675022,0,2023-08
2023-08-02,1.2773978027997523,7.936507936507937e-05,bear,0.0,-0.11864193396496175,0,2023-08
2023-08-03,1.2774991835777523,7.936507936507937e-05,bear,0.0,-0.11857198491210187,0,2023-08
2023-08-04,1.2776005724018458,7.936507936507937e-05,bear,0.0,-0.1185020303077298,0,2023-08
2023-08-07,1.2777019692726714,7.936507936507937e-05,bear,0.0,-0.11843207015140493,0,2023-08
2023-08-08,1.2778033741908676,7.936507936507937e-05,bear,0.0,-0.11836210444268681,0,2023-08
2023-08-09,1.2779047871570732,7.936507936507937e-05,bear,0.0,-0.11829213318113467,0,2023-08
2023-08-10,1.278006208171927,7.936507936507937e-05,bear,0.0,-0.11822215636630774,0,2023-08
2023-08-11,1.2781076372360678,7.936507936507937e-05,bear,0.0,-0.11815217399776529,0,2023-08
2023-08-14,1.2782090743501342,7.936507936507937e-05,bear,0.0,-0.11808218607506665,0,2023-08
2023-08-15,1.2783105195147653,7.936507936507937e-05,bear,0.0,-0.11801219259777096,0,2023-08
2023-08-16,1.2784119727305998,7.936507936507937e-05,bear,0.0,-0.11794219356543742,0,2023-08
2023-08-17,1.2785134339982769,7.936507936507937e-05,bear,0.0,-0.11787218897762512,0,2023-08
2023-08-18,1.2786149033184355,7.936507936507937e-05,bear,0.0,-0.11780217883389316,0,2023-08
2023-08-21,1.2787163806917148,7.936507936507937e-05,bear,0.0,-0.1177321631338006,0,2023-08
2023-08-22,1.278817866118754,7.936507936507937e-05,bear,0.0,-0.11766214187690638,0,2023-08
2023-08-23,1.278919359600192,7.936507936507937e-05,bear,0.0,-0.11759211506276958,0,2023-08
2023-08-24,1.2790208611366682,7.936507936507937e-05,bear,0.0,-0.11752208269094913,0,2023-08
2023-08-25,1.279122370728822,7.936507936507937e-05,bear,0.0,-0.11745204476100396,0,2023-08
2023-08-28,1.2792238883772926,7.936507936507937e-05,bear,0.0,-0.11738200127249285,0,2023-08
2023-08-29,1.2793254140827195,7.936507936507937e-05,bear,0.0,-0.11731195222497472,0,2023-08
2023-08-30,1.279426947845742,7.936507936507937e-05,bear,0.0,-0.11724189761800835,0,2023-08
2023-08-31,1.2795284896669996,7.936507936507937e-05,bear,0.0,-0.11717183745115267,0,2023-08
2023-09-01,1.279630039547132,7.936507936507937e-05,bear,0.0,-0.11710177172396616,0,2023-09
2023-09-04,1.2797315974867787,7.936507936507937e-05,bear,0.0,-0.11703170043600773,0,2023-09
2023-09-05,1.2798331634865792,7.936507936507937e-05,bear,0.0,-0.11696162358683601,0,2023-09
2023-09-06,1.2799347375471735,7.936507936507937e-05,bear,0.0,-0.11689154117600949,0,2023-09
2023-09-07,1.280036319669201,7.936507936507937e-05,bear,0.0,-0.11682145320308691,0,2023-09
2023-09-08,1.280137909853302,7.936507936507937e-05,bear,0.0,-0.11675135966762677,0,2023-09
2023-09-11,1.2802395081001157,7.936507936507937e-05,bear,0.0,-0.11668126056918768,0,2023-09
2023-09-12,1.2803411144102823,7.936507936507937e-05,bear,0.0,-0.11661115590732811,0,2023-09
2023-09-13,1.280442728784442,7.936507936507937e-05,bear,0.0,-0.11654104568160638,0,2023-09
2023-09-14,1.2805443512232344,7.936507936507937e-05,bear,0.0,-0.11647092989158112,0,2023-09
2023-09-15,1.2806459817272997,7.936507936507937e-05,bear,0.0,-0.11640080853681063,0,2023-09
2023-09-18,1.280747620297278,7.936507936507937e-05,bear,0.0,-0.11633068161685323,0,2023-09
2023-09-19,1.2808492669338096,7.936507936507937e-05,bear,0.0,-0.11626054913126724,0,2023-09
2023-09-20,1.2809509216375345,7.936507936507937e-05,bear,0.0,-0.11619041107961099,0,2023-09
2023-09-21,1.2810525844090932,7.936507936507937e-05,bear,0.0,-0.11612026746144262,0,2023-09
2023-09-22,1.2811542552491257,7.936507936507937e-05,bear,0.0,-0.11605011827632046,0,2023-09
2023-09-25,1.2812559341582725,7.936507936507937e-05,bear,0.0,-0.11597996352380267,0,2023-09
2023-09-26,1.281357621137174,7.936507936507937e-05,bear,0.0,-0.11590980320344742,0,2023-09
2023-09-27,1.2814593161864707,7.936507936507937e-05,bear,0.0,-0.11583963731481271,0,2023-09
2023-09-28,1.281561019306803,7.936507936507937e-05,bear,0.0,-0.1157694658574567,0,2023-09
2023-10-09,1.2816627304988115,7.936507936507937e-05,bear,0.0,-0.11569928883093743,0,2023-10
2023-10-10,1.2817644497631369,7.936507936507937e-05,bear,0.0,-0.11562910623481287,0,2023-10
2023-10-11,1.2818661771004196,7.936507936507937e-05,bear,0.0,-0.11555891806864106,0,2023-10
2023-10-12,1.2819679125113006,7.936507936507937e-05,bear,0.0,-0.11548872433197983,0,2023-10
2023-10-13,1.2820696559964206,7.936507936507937e-05,bear,0.0,-0.11541852502438707,0,2023-10
2023-10-16,1.2821714075564203,7.936507936507937e-05,bear,0.0,-0.11534832014542076,0,2023-10
2023-10-17,1.2822731671919407,7.936507936507937e-05,bear,0.0,-0.11527810969463863,0,2023-10
2023-10-18,1.2823749349036226,7.936507936507937e-05,bear,0.0,-0.11520789367159852,0,2023-10
2023-10-19,1.2824767106921071,7.936507936507937e-05,bear,0.0,-0.11513767207585812,0,2023-10
2023-10-20,1.2825784945580352,7.936507936507937e-05,bear,0.0,-0.11506744490697517,0,2023-10
2023-10-23,1.2826802865020477,7.936507936507937e-05,bear,0.0,-0.11499721216450749,0,2023-10
2023-10-24,1.282782086524786,7.936507936507937e-05,bear,0.0,-0.11492697384801251,0,2023-10
2023-10-25,1.2828838946268912,7.936507936507937e-05,bear,0.0,-0.11485672995704807,0,2023-10
2023-10-26,1.2829857108090046,7.936507936507937e-05,bear,0.0,-0.11478648049117157,0,2023-10
2023-10-27,1.2830875350717672,7.936507936507937e-05,bear,0.0,-0.11471622544994071,0,2023-10
2023-10-30,1.2831893674158206,7.936507936507937e-05,bear,0.0,-0.1146459648329129,0,2023-10
2023-10-31,1.283291207841806,7.936507936507937e-05,bear,0.0,-0.11457569863964567,0,2023-10
2023-11-01,1.2833930563503648,7.936507936507937e-05,bear,0.0,-0.11450542686969643,0,2023-11
2023-11-02,1.2834949129421387,7.936507936507937e-05,bear,0.0,-0.11443514952262258,0,2023-11
2023-11-03,1.283596777617769,7.936507936507937e-05,bear,0.0,-0.11436486659798152,0,2023-11
2023-11-06,1.2836986503778975,7.936507936507937e-05,bear,0.0,-0.11429457809533047,0,2023-11
2023-11-07,1.2838005312231657,7.936507936507937e-05,bear,0.0,-0.11422428401422687,0,2023-11
2023-11-08,1.2839024201542153,7.936507936507937e-05,bear,0.0,-0.11415398435422791,0,2023-11
2023-11-09,1.284004317171688,7.936507936507937e-05,bear,0.0,-0.11408367911489088,0,2023-11
2023-11-10,1.2841062222762254,7.936507936507937e-05,bear,0.0,-0.11401336829577301,0,2023-11
2023-11-13,1.2842081354684696,7.936507936507937e-05,bear,0.0,-0.11394305189643139,0,2023-11
2023-11-14,1.2843100567490624,7.936507936507937e-05,bear,0.0,-0.1138727299164231,0,2023-11
2023-11-15,1.2844119861186458,7.936507936507937e-05,bear,0.0,-0.11380240235530524,0,2023-11
2023-11-16,1.2845139235778615,7.936507936507937e-05,bear,0.0,-0.11373206921263507,0,2023-11
2023-11-17,1.284615869127352,7.936507936507937e-05,bear,0.0,-0.11366173048796935,0,2023-11
2023-11-20,1.284717822767759,7.936507936507937e-05,bear,0.0,-0.11359138618086517,0,2023-11
2023-11-21,1.2848197844997247,7.936507936507937e-05,bear,0.0,-0.11352103629087949,0,2023-11
2023-11-22,1.2849217543238913,7.936507936507937e-05,bear,0.0,-0.11345068081756923,0,2023-11
2023-11-23,1.2850237322409013,7.936507936507937e-05,bear,0.0,-0.11338031976049118,0,2023-11
2023-11-24,1.2851257182513967,7.936507936507937e-05,bear,0.0,-0.11330995311920228,0,2023-11
2023-11-27,1.2852277123560198,7.936507936507937e-05,bear,0.0,-0.11323958089325932,0,2023-11
2023-11-28,1.2853297145554132,7.936507936507937e-05,bear,0.0,-0.11316920308221907,0,2023-11
2023-11-29,1.2854317248502192,7.936507936507937e-05,bear,0.0,-0.11309881968563833,0,2023-11
2023-11-30,1.2855337432410803,7.936507936507937e-05,bear,0.0,-0.11302843070307371,0,2023-11
2023-12-01,1.2856357697286391,7.936507936507937e-05,bear,0.0,-0.11295803613408185,0,2023-12
2023-12-04,1.2857378043135383,7.936507936507937e-05,bear,0.0,-0.11288763597821941,0,2023-12
2023-12-05,1.2858398469964205,7.936507936507937e-05,bear,0.0,-0.11281723023504298,0,2023-12
2023-12-06,1.2859418977779282,7.936507936507937e-05,bear,0.0,-0.1127468189041092,0,2023-12
2023-12-07,1.2860439566587043,7.936507936507937e-05,bear,0.0,-0.11267640198497458,0,2023-12
2023-12-08,1.2861460236393916,7.936507936507937e-05,bear,0.0,-0.11260597947719556,0,2023-12
2023-12-11,1.2862480987206328,7.936507936507937e-05,bear,0.0,-0.11253555138032864,0,2023-12
2023-12-12,1.286350181903071,7.936507936507937e-05,bear,0.0,-0.11246511769393029,0,2023-12
2023-12-13,1.2864522731873491,7.936507936507937e-05,bear,0.0,-0.11239467841755668,0,2023-12
2023-12-14,1.28655437257411,7.936507936507937e-05,bear,0.0,-0.11232423355076444,0,2023-12
2023-12-15,1.2866564800639968,7.936507936507937e-05,bear,0.0,-0.11225378309310975,0,2023-12
2023-12-18,1.2867585956576528,7.936507936507937e-05,bear,0.0,-0.11218332704414878,0,2023-12
2023-12-19,1.2868607193557209,7.936507936507937e-05,bear,0.0,-0.11211286540343801,0,2023-12
2023-12-20,1.2869628511588445,7.936507936507937e-05,bear,0.0,-0.11204239817053345,0,2023-12
2023-12-21,1.2870649910676666,7.936507936507937e-05,bear,0.0,-0.11197192534499142,0,2023-12
2023-12-22,1.2871671390828308,7.936507936507937e-05,bear,0.0,-0.11190144692636797,0,2023-12
2023-12-25,1.2872692952049802,7.936507936507937e-05,bear,0.0,-0.11183096291421923,0,2023-12
2023-12-26,1.2873714594347585,7.936507936507937e-05,bear,0.0,-0.11176047330810125,0,2023-12
2023-12-27,1.287473631772809,7.936507936507937e-05,bear,0.0,-0.11168997810757003,0,2023-12
2023-12-28,1.2875758122197751,7.936507936507937e-05,bear,0.0,-0.11161947731218175,0,2023-12
2023-12-29,1.2876780007763005,7.936507936507937e-05,bear,0.0,-0.11154897092149228,0,2023-12
2024-01-02,1.2877801974430287,7.936507936507937e-05,bear,0.0,-0.11147845893505748,0,2024-01
2024-01-03,1.2878824022206037,7.936507936507937e-05,bear,0.0,-0.1114079413524332,0,2024-01
2024-01-04,1.2879846151096688,7.936507936507937e-05,bear,0.0,-0.11133741817317548,0,2024-01
2024-01-05,1.288086836110868,7.936507936507937e-05,bear,0.0,-0.11126688939684003,0,2024-01
2024-01-08,1.288189065224845,7.936507936507937e-05,bear,0.0,-0.11119635502298256,0,2024-01
2024-01-09,1.288291302452244,7.936507936507937e-05,bear,0.0,-0.11112581505115893,0,2024-01
2024-01-10,1.2883935477937085,7.936507936507937e-05,bear,0.0,-0.11105526948092485,0,2024-01
2024-01-11,1.2884958012498826,7.936507936507937e-05,bear,0.0,-0.11098471831183604,0,2024-01
2024-01-12,1.2885980628214104,7.936507936507937e-05,bear,0.0,-0.11091416154344806,0,2024-01
2024-01-15,1.288700332508936,7.936507936507937e-05,bear,0.0,-0.11084359917531661,0,2024-01
2024-01-16,1.2888026103131034,7.936507936507937e-05,bear,0.0,-0.11077303120699711,0,2024-01
2024-01-17,1.2889048962345568,7.936507936507937e-05,bear,0.0,-0.11070245763804526,0,2024-01
2024-01-18,1.2890071902739406,7.936507936507937e-05,bear,0.0,-0.11063187846801648,0,2024-01
2024-01-19,1.2891094924318989,7.936507936507937e-05,bear,0.0,-0.11056129369646632,0,2024-01
2024-01-22,1.289211802709076,7.936507936507937e-05,bear,0.0,-0.11049070332295019,0,2024-01
2024-01-23,1.2893141211061165,7.936507936507937e-05,bear,0.0,-0.11042010734702333,0,2024-01
2024-01-24,1.2894164476236647,7.936507936507937e-05,bear,0.0,-0.1103495057682413,0,2024-01
2024-01-25,1.289518782262365,7.936507936507937e-05,bear,0.0,-0.11027889858615939,0,2024-01
2024-01-26,1.2896211250228622,7.936507936507937e-05,bear,0.0,-0.1102082858003328,0,2024-01
2024-01-29,1.2897234759058005,7.936507936507937e-05,bear,0.0,-0.11013766741031696,0,2024-01
2024-01-30,1.2898258349118248,7.936507936507937e-05,bear,0.0,-0.11006704341566698,0,2024-01
2024-01-31,1.2899282020415797,7.936507936507937e-05,bear,0.0,-0.10999641381593808,0,2024-01
2024-02-01,1.29003057729571,7.936507936507937e-05,bear,0.0,-0.10992577861068539,0,2024-02
2024-02-02,1.2901329606748604,7.936507936507937e-05,bear,0.0,-0.10985513779946401,0,2024-02
2024-02-05,1.2902353521796759,7.936507936507937e-05,bear,0.0,-0.10978449138182902,0,2024-02
2024-02-06,1.2903377518108012,7.936507936507937e-05,bear,0.0,-0.10971383935733553,0,2024-02
2024-02-07,1.2904401595688815,7.936507936507937e-05,bear,0.0,-0.10964318172553848,0,2024-02
2024-02-08,1.2905425754545616,7.936507936507937e-05,bear,0.0,-0.10957251848599282,0,2024-02
2024-02-19,1.2906449994684868,7.936507936507937e-05,bear,0.0,-0.1095018496382535,0,2024-02
2024-02-20,1.2907474316113017,7.936507936507937e-05,bear,0.0,-0.10943117518187563,0,2024-02
2024-02-21,1.2908498718836519,7.936507936507937e-05,bear,0.0,-0.10936049511641381,0,2024-02
2024-02-22,1.2909523202861823,7.936507936507937e-05,bear,0.0,-0.10928980944142302,0,2024-02
2024-02-23,1.2910547768195384,7.936507936507937e-05,bear,0.0,-0.10921911815645806,0,2024-02
2024-02-26,1.2911572414843655,7.936507936507937e-05,bear,0.0,-0.10914842126107355,0,2024-02
2024-02-27,1.2912597142813087,7.936507936507937e-05,bear,0.0,-0.10907771875482443,0,2024-02
2024-02-28,1.2913621952110137,7.936507936507937e-05,bear,0.0,-0.10900701063726519,0,2024-02
2024-02-29,1.2914646842741258,7.936507936507937e-05,bear,0.0,-0.10893629690795065,0,2024-02
2024-03-01,1.2915671814712903,7.936507936507937e-05,bear,0.0,-0.10886557756643542,0,2024-03
2024-03-04,1.2916696868031532,7.936507936507937e-05,bear,0.0,-0.10879485261227399,0,2024-03
2024-03-05,1.2917722002703598,7.936507936507937e-05,bear,0.0,-0.10872412204502101,0,2024-03
2024-03-06,1.2918747218735558,7.936507936507937e-05,bear,0.0,-0.10865338586423096,0,2024-03
2024-03-07,1.2919772516133872,7.936507936507937e-05,bear,0.0,-0.10858264406945818,0,2024-03
2024-03-08,1.2920797894904994,7.936507936507937e-05,bear,0.0,-0.1085118966602573,0,2024-03
2024-03-11,1.2921823355055384,7.936507936507937e-05,bear,0.0,-0.10844114363618267,0,2024-03
2024-03-12,1.2922848896591501,7.936507936507937e-05,bear,0.0,-0.10837038499678861,0,2024-03
2024-03-13,1.2923874519519802,7.936507936507937e-05,bear,0.0,-0.1082996207416296,0,2024-03
2024-03-14,1.292490022384675,7.936507936507937e-05,bear,0.0,-0.10822885087025982,0,2024-03
2024-03-15,1.29259260095788,7.936507936507937e-05,bear,0.0,-0.10815807538223364,0,2024-03
2024-03-18,1.292695187672242,7.936507936507937e-05,bear,0.0,-0.10808729427710519,0,2024-03
2024-03-19,1.2927977825284065,7.936507936507937e-05,bear,0.0,-0.10801650755442868,0,2024-03
2024-03-20,1.29290038552702,7.936507936507937e-05,bear,0.0,-0.10794571521375829,0,2024-03
2024-03-21,1.2930029966687286,7.936507936507937e-05,bear,0.0,-0.10787491725464818,0,2024-03
2024-03-22,1.2931056159541785,7.936507936507937e-05,bear,0.0,-0.10780411367665255,0,2024-03
2024-03-25,1.2932082433840162,7.936507936507937e-05,bear,0.0,-0.10773330447932526,0,2024-03
2024-03-26,1.293310878958888,7.936507936507937e-05,bear,0.0,-0.10766248966222035,0,2024-03
2024-03-27,1.2934135226794403,7.936507936507937e-05,bear,0.0,-0.10759166922489198,0,2024-03
2024-03-28,1.2935161745463197,7.936507936507937e-05,bear,0.0,-0.10752084316689389,0,2024-03
2024-03-29,1.2936188345601727,7.936507936507937e-05,bear,0.0,-0.1074500114877801,0,2024-03
2024-04-01,1.2937215027216458,7.936507936507937e-05,bear,0.0,-0.10737917418710449,0,2024-04
2024-04-02,1.2938241790313856,7.936507936507937e-05,bear,0.0,-0.10730833126442094,0,2024-04
2024-04-03,1.293926863490039,7.936507936507937e-05,bear,0.0,-0.10723748271928314,0,2024-04
2024-04-08,1.2940295560982524,7.936507936507937e-05,bear,0.0,-0.107166628551245,0,2024-04
2024-04-09,1.2941322568566729,7.936507936507937e-05,bear,0.0,-0.1070957687598602,0,2024-04
2024-04-10,1.2942349657659473,7.936507936507937e-05,bear,0.0,-0.10702490334468234,0,2024-04
2024-04-11,1.2943376828267223,7.936507936507937e-05,bear,0.0,-0.10695403230526529,0,2024-04
2024-04-12,1.2944404080396452,7.936507936507937e-05,bear,0.0,-0.10688315564116245,0,2024-04
2024-04-15,1.2945431414053628,7.936507936507937e-05,bear,0.0,-0.10681227335192756,0,2024-04
2024-04-16,1.294645882924522,7.936507936507937e-05,bear,0.0,-0.10674138543711416,0,2024-04
2024-04-17,1.29474863259777,7.936507936507937e-05,bear,0.0,-0.10667049189627584,0,2024-04
2024-04-18,1.294851390425754,7.936507936507937e-05,bear,0.0,-0.106599592728966,0,2024-04
2024-04-19,1.2949541564091211,7.936507936507937e-05,bear,0.0,-0.10652868793473808,0,2024-04
2024-04-22,1.2950569305485187,7.936507936507937e-05,bear,0.0,-0.10645777751314561,0,2024-04
2024-04-23,1.295159712844594,7.936507936507937e-05,bear,0.0,-0.10638686146374188,0,2024-04
2024-04-24,1.2952625032979943,7.936507936507937e-05,bear,0.0,-0.1063159397860803,0,2024-04
2024-04-25,1.2953653019093672,7.936507936507937e-05,bear,0.0,-0.10624501247971412,0,2024-04
2024-04-26,1.29546810867936,7.936507936507937e-05,bear,0.0,-0.1061740795441966,0,2024-04
2024-04-29,1.2955709236086204,7.936507936507937e-05,bear,0.0,-0.106103140979081,0,2024-04
2024-04-30,1.2956737466977957,7.936507936507937e-05,bear,0.0,-0.10603219678392059,0,2024-04
2024-05-06,1.2957765779475336,7.936507936507937e-05,bear,0.0,-0.10596124695826849,0,2024-05
2024-05-07,1.295879417358482,7.936507936507937e-05,bear,0.0,-0.10589029150167778,0,2024-05
2024-05-08,1.2959822649312882,7.936507936507937e-05,bear,0.0,-0.10581933041370174,0,2024-05
2024-05-09,1.2960851206666002,7.936507936507937e-05,bear,0.0,-0.10574836369389332,0,2024-05
2024-05-10,1.296187984565066,7.936507936507937e-05,bear,0.0,-0.10567739134180545,0,2024-05
2024-05-13,1.296290856627333,7.936507936507937e-05,bear,0.0,-0.10560641335699128,0,2024-05
2024-05-14,1.2963937368540495,7.936507936507937e-05,bear,0.0,-0.10553542973900375,0,2024-05
2024-05-15,1.2964966252458634,7.936507936507937e-05,bear,0.0,-0.10546444048739564,0,2024-05
2024-05-16,1.2965995218034227,7.936507936507937e-05,bear,0.0,-0.10539344560171994,0,2024-05
2024-05-17,1.2967024265273754,7.936507936507937e-05,bear,0.0,-0.10532244508152958,0,2024-05
2024-05-20,1.2968053394183698,7.936507936507937e-05,bear,0.0,-0.1052514389263772,0,2024-05
2024-05-21,1.2969082604770539,7.936507936507937e-05,bear,0.0,-0.10518042713581577,0,2024-05
2024-05-22,1.297011189704076,7.936507936507937e-05,bear,0.0,-0.10510940970939794,0,2024-05
2024-05-23,1.2971141271000843,7.936507936507937e-05,bear,0.0,-0.10503838664667636,0,2024-05
2024-05-24,1.2972170726657273,7.936507936507937e-05,bear,0.0,-0.10496735794720381,0,2024-05
2024-05-27,1.2973200264016531,7.936507936507937e-05,bear,0.0,-0.10489632361053297,0,2024-05
2024-05-28,1.2974229883085104,7.936507936507937e-05,bear,0.0,-0.10482528363621631,0,2024-05
2024-05-29,1.2975259583869476,7.936507936507937e-05,bear,0.0,-0.10475423802380648,0,2024-05
2024-05-30,1.2976289366376133,7.936507936507937e-05,bear,0.0,-0.104683186772856,0,2024-05
2024-05-31,1.297731923061156,7.936507936507937e-05,bear,0.0,-0.10461212988291733,0,2024-05
2024-06-03,1.2978349176582242,7.936507936507937e-05,bear,0.0,-0.10454106735354299,0,2024-06
2024-06-04,1.297937920429467,7.936507936507937e-05,bear,0.0,-0.1044699991842853,0,2024-06
2024-06-05,1.2980409313755328,7.936507936507937e-05,bear,0.0,-0.10439892537469678,0,2024-06
2024-06-06,1.2981439504970707,7.936507936507937e-05,bear,0.0,-0.1043278459243296,0,2024-06
2024-06-07,1.2982469777947292,7.936507936507937e-05,bear,0.0,-0.10425676083273626,0,2024-06
2024-06-11,1.2983500132691574,7.936507936507937e-05,bear,0.0,-0.10418567009946895,0,2024-06
2024-06-12,1.2984530569210042,7.936507936507937e-05,bear,0.0,-0.10411457372408002,0,2024-06
2024-06-13,1.2985561087509185,7.936507936507937e-05,bear,0.0,-0.10404347170612165,0,2024-06
2024-06-14,1.2986591687595497,7.936507936507937e-05,bear,0.0,-0.10397236404514586,0,2024-06
2024-06-17,1.2987622369475464,7.936507936507937e-05,bear,0.0,-0.10390125074070501,0,2024-06
2024-06-18,1.298865313315558,7.936507936507937e-05,bear,0.0,-0.10383013179235114,0,2024-06
2024-06-19,1.298968397864234,7.936507936507937e-05,bear,0.0,-0.10375900719963627,0,2024-06
2024-06-20,1.299071490594223,7.936507936507937e-05,bear,0.0,-0.10368787696211244,0,2024-06
2024-06-21,1.299174591506175,7.936507936507937e-05,bear,0.0,-0.10361674107933169,0,2024-06
